"id","code","name","reconcile","account_type","tag_ids/name","name@es"
"co_puc_281325",281325,"Lace Defects",0,"liability_current","1009_2206_N","Defectos De Encaje"
"co_puc_281330",281330,"Solvency Margin",0,"liability_current","1009_2206_N","Margen De Solvencia"
"co_puc_281335",281335,"Own Position",0,"liability_current","1009_2206_N","Posición Propia"
"co_puc_281340",281340,"Others",0,"liability_current","1009_2206_N","Otras"
"co_puc_281395",281395,"Other Fines and Sanctions Financial Superintendency of Colombia",0,"liability_current","1009_2206_N","Otras Multas Y Sanciones Superintendencia Financiera De Colombia"
"co_puc_281400",281400,"Fines and Sanctions Litigation Compensation and Demands",0,"off_balance",,"Multas Y Sanciones Litigios Indemnizaciones Y Demandas"
"co_puc_281405",281405,"Fines and Sanctions Other Administrative Authorities",0,"liability_current","1009_2206_N","Multas Y Sanciones Otras Autoridades Administrativas"
"co_puc_281410",281410,"Compensation to Clients",0,"liability_current","1009_2206_N","Indemnizaciones A Clientes"
"co_puc_281415",281415,"Other Compensations",0,"liability_current","1009_2206_N","Otras Indemnizaciones"
"co_puc_281420",281420,"Labor Lawsuits",0,"liability_current","1009_2206_N","Demandas Laborales"
"co_puc_281425",281425,"Lawsuits for Breach of Contracts",0,"liability_current","1009_2206_N","Demandas Por Incumplimiento De Contratos"
"co_puc_281430",281430,"Litigation in Executive Process",0,"liability_current","1009_2206_N","Litigios En Proceso Ejecutivo"
"co_puc_281435",281435,"Other Litigations In Administrative Judicial Or Arbitration Process",0,"liability_current","1009_2206_N","Otros Litigios En Proceso Administrativo Judicial O Arbitral"
"co_puc_281495",281495,"Other Other Fines and Sanctions Financial Superintendency of Colombia",0,"liability_current","1009_2206_N","Otras Otras Multas Y Sanciones Superintendencia Financiera De Colombia"
"co_puc_281500",281500,"Liquidity and Interest Rate Risks",0,"off_balance",,"Riesgos De Liquidez Y De Tasa De Interés"
"co_puc_281505",281505,"Liquidity risk",0,"liability_current","1009_2206_N","Riesgo De Liquidez"
"co_puc_281510",281510,"Interest rate risk",0,"liability_current","1009_2206_N","Riesgo De Tasa De Interés"
"co_puc_281595",281595,"Other Liquidity and Interest Rate Risks",0,"liability_current","1009_2206_N","Otros Riesgos De Liquidez Y De Tasa De Interés"
"co_puc_281600",281600,"For Guarantee Obligations",0,"off_balance",,"Para Obligaciones De Garantías "
"co_puc_281605",281605,"For Guarantee Obligations",0,"liability_current","1009_2206_N","Para Obligaciones De Garantías "
"co_puc_281695",281695,"Others For Guarantee Obligations",0,"liability_current","1009_2206_N","Otros Para Obligaciones De Garantías "
"co_puc_281800",281800,"In Joint Operations",0,"off_balance",,"En Operaciones Conjuntas"
"co_puc_281805",281805,"In Joint Operations",0,"liability_current","1009_2206_N","En Operaciones Conjuntas"
"co_puc_281895",281895,"Others in Joint Operations",0,"liability_current","1009_2206_N","Otros En Operaciones Conjuntas"
"co_puc_281900",281900,"Various",0,"off_balance",,"Diversas "
"co_puc_281905",281905,"Various",0,"liability_current","1009_2206_N","Diversas "
"co_puc_281995",281995,"Various Others",0,"liability_current","1009_2206_N","Otras Diversas "
"co_puc_282000",282000,"Obligations in favor of insurance intermediaries",0,"off_balance",,"Obligaciones A Favor De Intermediarios De Seguros"
"co_puc_282005",282005,"commissions",0,"liability_current","1009_2206_N","Comisiones"
"co_puc_282010",282010,"Others",0,"liability_current","1009_2206_N","Otras"
"co_puc_282095",282095,"Other Obligations in Favor of Insurance Intermediaries",0,"liability_current","1009_2206_N","Otras Obligaciones A Favor De Intermediarios De Seguros"
"co_puc_282100",282100,"To Achieve Minimum Profitability",0,"off_balance",,"Para Alcanzar La Rentabilidad Mínima"
"co_puc_282105",282105,"Unemployment Fund",0,"liability_current","1009_2206_N","Fondo De Cesantía"
"co_puc_282110",282110,"Pension fund",0,"liability_current","1009_2206_N","Fondo De Pensiones"
"co_puc_282115",282115,"Withdrawals Due from Higher Risk Conservative or Special Scheduled Withdrawal Fund Types",0,"liability_current","1009_2206_N","Retiros Por Pagar De Los Tipos De Fondos Conservador De Mayor Riesgo O Especial De Retiro Programado"
"co_puc_282120",282120,"Withdrawal of Contributions from the Long-Term Portfolio",0,"liability_current","1009_2206_N","Retiro De Aportes Del Portafolio De Largo Plazo"
"co_puc_282195",282195,"Others to Achieve Minimum Profitability",0,"liability_current","1009_2206_N","Otras Para Alcanzar La Rentabilidad Mínima"
"co_puc_282200",282200,"Provisions of Guarantee Funds",0,"off_balance",,"Provisiones Fondos De Garantías"
"co_puc_282205",282205,"Reported Claims",0,"liability_current","1009_2206_N","Siniestros Avisados"
"co_puc_282210",282210,"Ongoing Risks",0,"liability_current","1009_2206_N","Riesgos En Curso"
"co_puc_282215",282215,"Premium Refund",0,"liability_current","1009_2206_N","Devolución Primas"
"co_puc_282220",282220,"Capital Guarantee",0,"liability_current","1009_2206_N","Capital Garantía"
"co_puc_282225",282225,"Others",0,"liability_current","1009_2206_N","Otras"
"co_puc_282295",282295,"Other Provisions Guarantee Funds",0,"liability_current","1009_2206_N","Otras Provisiones Fondos De Garantías"
"co_puc_282300",282300,"Other Provisions",0,"off_balance",,"Otras Provisiones"
"co_puc_282305",282305,"Other Provisions",0,"liability_current","1009_2206_N","Otras Provisiones"
"co_puc_282395",282395,"Other Other Provisions",0,"liability_current","1009_2206_N","Otras Otras Provisiones"
"co_puc_290000",290000,"Other passives",0,"off_balance",,"Otros Pasivos"
"co_puc_290600",290600,"Prevention and Research Programs Fund - Atep",0,"off_balance",,"Fondo Programas Prevención E Investigación - Atep"
"co_puc_290605",290605,"Prevention and Research Programs Fund - Atep",0,"liability_current","1009_2206_N","Fondo Programas Prevención E Investigación - Atep"
"co_puc_290695",290695,"Another Fund Prevention and Research Programs - Atep",0,"liability_current","1009_2206_N","Otro Fondo Programas Prevención E Investigación - Atep"
"co_puc_290700",290700,"Anticipated income",0,"off_balance",,"Ingresos Anticipados"
"co_puc_290705",290705,"Interests",0,"liability_current","1009_2205_N","Intereses"
"co_puc_290710",290710,"commissions",0,"liability_current","1009_2205_N","Comisiones"
"co_puc_290715",290715,"Leases",0,"liability_current","1009_2205_N","Arrendamientos"
"co_puc_290720",290720,"Warehouse Services",0,"liability_current","1009_2205_N","Servicios De Almacén"
"co_puc_290725",290725,"Deposit Insurance Premiums",0,"liability_current","1009_2205_N","Primas Seguro De Depósitos"
"co_puc_290730",290730,"Commissions Reinsurance Contracts",0,"liability_current","1009_2205_N","Comisiones Contratos De Resaseguro"
"co_puc_290735",290735,"Commissions Received For Derived Products",0,"liability_current","1009_2205_N","Comisiones Recibidas Por Productos Derivados"
"co_puc_290740",290740,"Face Value of Metallic Currency Issued",0,"liability_current","1009_2205_N","Valor Facial Moneda Metalica Emitida"
"co_puc_290745",290745,"Profit from Adjustment in Valuation of Fixed Income Securities",0,"liability_current","1009_2205_N","Utilidad Por Ajuste En Valoración De Títulos De Renta Fija"
"co_puc_290795",290795,"Other Advance Income",0,"liability_current","1009_2205_N","Otros Ingresos Anticipados"
"co_puc_290800",290800,"Interest Originated in Restructuring Processes",0,"off_balance",,"Intereses Originados En Procesos De Reestructuración"
"co_puc_290805",290805,"Interest Originated in Restructuring Processes",0,"liability_current","1009_2205_N","Intereses Originados En Procesos De Reestructuración"
"co_puc_290895",290895,"Other Interests Originated in Restructuring Processes",0,"liability_current","1009_2205_N","Otros Intereses Originados En Procesos De Reestructuración"
"co_puc_290900",290900,"Credit Portfolio Expressed In Uvr",0,"off_balance",,"Cartera De Créditos Expresada En Uvr"
"co_puc_290905",290905,"Credit Portfolio Expressed In Uvr",0,"liability_current","1009_2205_N","Cartera De Créditos Expresada En Uvr"
"co_puc_290995",290995,"Another Credit Portfolio Expressed In Uvr",0,"liability_current","1009_2205_N","Otra Cartera De Créditos Expresada En Uvr"
"co_puc_291000",291000,"Certificates of Change in Administration",0,"off_balance",,"Certificados De Cambio En Administración"
"co_puc_291005",291005,"Certificates of Change in Administration",0,"liability_current","1009_2205_N","Certificados De Cambio En Administración"
"co_puc_291095",291095,"Other Certificates of Change in Management",0,"liability_current","1009_2205_N","Otros Certificados De Cambio En Administración"
"co_puc_291100",291100,"Deposits in Process Foreign Payments",0,"off_balance",,"Depósitos En Trށmite Pagos Exterior"
"co_puc_291105",291105,"Deposits in Process for Foreign Payments",0,"liability_current","1009_2205_N","Depósitos En Trámite Pagos Exterior"
"co_puc_291195",291195,"Other Deposits in Process for Foreign Payments",0,"liability_current","1009_2205_N","Otros Depósitos En Trámite Pagos Exterior"
"co_puc_291300",291300,"Deferred Payment Letters of Credit",0,"off_balance",,"Cartas De Crédito De Pago Diferido"
"co_puc_291305",291305,"Deferred Payment Letters of Credit",0,"liability_current","1009_2205_N","Cartas De Crédito De Pago Diferido"
"co_puc_291395",291395,"Other Deferred Payment Letters of Credit",0,"liability_current","1009_2205_N","Otras Cartas De Crédito De Pago Diferido"
"co_puc_291400",291400,"Advances Capital Increase",0,"off_balance",,"Anticipos Incremento De Capital"
"co_puc_291405",291405,"Advances Capital Increase",0,"liability_current","1009_2205_N","Anticipos Incremento De Capital"
"co_puc_291495",291495,"Other Advances Capital Increase",0,"liability_current","1009_2205_N","Otros Anticipos Incremento De Capital"
"co_puc_291600",291600,"Other Liabilities in Joint Ventures",0,"off_balance",,"Otros Pasivos En Negocios Conjuntos"
"co_puc_291605",291605,"Other Liabilities in Joint Ventures",0,"liability_current","1009_2205_N","Otros Pasivos En Negocios Conjuntos"
"co_puc_291695",291695,"Other Other Liabilities In Joint Ventures",0,"liability_current","1009_2205_N","Otros Otros Pasivos En Negocios Conjuntos"
"co_puc_291700",291700,"Guarantee Fund Operations",0,"off_balance",,"Operaciones Fondos De Garantías"
"co_puc_291705",291705,"Guarantee Fund Operations",0,"liability_current","1009_2205_N","Operaciones Fondos De Garantías"
"co_puc_291795",291795,"Other Operations Guarantee Funds",0,"liability_current","1009_2205_N","Otras Operaciones Fondos De Garantías"
"co_puc_291900",291900,"Specific Cooperative Funds",0,"off_balance",,"Fondos Cooperativos Específicos"
"co_puc_291905",291905,"Of Education",0,"liability_current","1009_2205_N","De Educación"
"co_puc_291910",291910,"Solidarity",0,"liability_current","1009_2205_N","De Solidaridad"
"co_puc_291915",291915,"For Recreation",0,"liability_current","1009_2205_N","Para Recreación"
"co_puc_291920",291920,"Home Improvements",0,"liability_current","1009_2205_N","Mejoras De Vivienda"
"co_puc_291925",291925,"Prevention and Social Security",0,"liability_current","1009_2205_N","Prevención Y Seguridad Social"
"co_puc_291930",291930,"Social Fund",0,"liability_current","1009_2205_N","Fondo Social "
"co_puc_291995",291995,"Other Specific Cooperative Funds",0,"liability_current","1009_2205_N","Otros Fondos Cooperativos Específicos"
"co_puc_292000",292000,"Withholdings to Third Parties on Contracts",0,"off_balance",,"Retenciones A Terceros Sobre Contratos "
"co_puc_292005",292005,"Withholdings to Third Parties on Contracts",0,"liability_current","1009_2205_N","Retenciones A Terceros Sobre Contratos "
"co_puc_292095",292095,"Other Withholdings to Third Parties on Contracts",0,"liability_current","1009_2205_N","Otras Retenciones A Terceros Sobre Contratos "
"co_puc_293000",293000,"Participation Accounts",0,"off_balance",,"Cuentas En Participación "
"co_puc_293005",293005,"Participation Accounts",0,"liability_current","1009_2205_N","Cuentas En Participación "
"co_puc_293095",293095,"Other Shared Accounts",0,"liability_current","1009_2205_N","Otras Cuentas En Participación "
"co_puc_293100",293100,"Advances and Advances Received",0,"off_balance",,"Anticipos Y Avances Recibidos"
"co_puc_293105",293105,"From Individuals",0,"liability_current","1009_2205_N","De Particulares"
"co_puc_293110",293110,"About Contracts",0,"liability_current","1009_2205_N","Sobre Contratos"
"co_puc_293115",293115,"Special Company Contributions",0,"liability_current","1009_2205_N","Contribuciones Especiales De La Empresa"
"co_puc_293120",293120,"For Future Share Subscription",0,"liability_current","1009_2205_N","Para Futura Suscripción De Acciones"
"co_puc_293125",293125,"For Future Payment of Fees or Social Rights",0,"liability_current","1009_2205_N","Para Futuro Pago De Cuotas O Derechos Sociales"
"co_puc_293130",293130,"For Contract Guarantee",0,"liability_current","1009_2205_N","Para Garantía De Contratos             "
"co_puc_293135",293135,"Perseverance Fund",0,"liability_current","1009_2205_N","Fondo De Perseverancia"
"co_puc_293140",293140,"Tenders",0,"liability_current","1009_2205_N","De Licitaciones"
"co_puc_293195",293195,"Other Advances and Advances Received",0,"liability_current","1009_2205_N","Otros Anticipos Y Avances Recibidos"
"co_puc_294000",294000,"Deferred Payments",0,"off_balance",,"Abonos Diferidos"
"co_puc_294005",294005,"Premium in Placement of Investment Securities",0,"liability_current","1009_2205_N","Prima En Colocación Títulos De Inversión"
"co_puc_294095",294095,"Other Deferred Payments",0,"liability_current","1009_2205_N","Otros Abonos Diferidos"
"co_puc_295000",295000,"Trust Rights in Securitization Processes",0,"off_balance",,"Derechos De Fideicomiso En Procesos De Titularización"
"co_puc_295005",295005,"Trust Rights in Securitization Processes",0,"liability_current","1009_2205_N","Derechos De Fideicomiso En Procesos De Titularización"
"co_puc_295095",295095,"Trust Rights in Securitization Processes",0,"liability_current","1009_2205_N","Derechos De Fideicomiso En Procesos De Titularización"
"co_puc_296000",296000,"Residual Right/Special Purpose Vehicle Deficit",0,"off_balance",,"Derecho Residual /Deficit Del Vehículo De Propósito Especial"
"co_puc_296005",296005,"Residual Right/Special Purpose Vehicle Deficit",0,"liability_current","1009_2205_N","Derecho Residual /Deficit Del Vehículo De Propósito Especial"
"co_puc_296095",296095,"Residual Right/Special Purpose Vehicle Deficit",0,"liability_current","1009_2205_N","Derecho Residual /Deficit Del Vehículo De Propósito Especial"
"co_puc_297000",297000,"Assessment of the Securitization Process",0,"off_balance",,"Valoración Del Proceso De Titularización"
"co_puc_297005",297005,"By Expenses",0,"liability_current","1009_2205_N","Por Gastos"
"co_puc_297010",297010,"For Expenses With Reference To The Tir Of The Liability",0,"liability_current","1009_2205_N","Por Gastos Con Referencia A La Tir Del Pasivo"
"co_puc_297015",297015,"With Suppliers With Coverage Mechanisms",0,"liability_current","1009_2205_N","Con Proveedores Con Mecanismos De Cobertura"
"co_puc_297095",297095,"Another Assessment of the Securitization Process",0,"liability_current","1009_2205_N","Otra Valoración Del Proceso De Titularización"
"co_puc_299000",299000,"Other Valuations",0,"off_balance",,"Otras Valorizaciones"
"co_puc_299005",299005,"Credits to Apply to Collection Obligations",0,"liability_current","1009_2205_N","Abonos Para Aplicar A Obligaciones Al Cobro"
"co_puc_299010",299010,"Leftovers in Box",0,"liability_current","1009_2205_N","Sobrantes En Caja"
"co_puc_299015",299015,"Surpluses In Exchange",0,"liability_current","1009_2205_N","Sobrantes En Canje"
"co_puc_299020",299020,"Surplus Deposit Insurance",0,"liability_current","1009_2205_N","Sobrantes Seguro De Depósitos"
"co_puc_299025",299025,"Surplus Guarantee Cost",0,"liability_current","1009_2205_N","Sobrantes Costo De Garantía"
"co_puc_299030",299030,"Surplus Premiums",0,"liability_current","1009_2205_N","Sobrantes De Primas"
"co_puc_299035",299035,"Consortia or Temporary Unions",0,"liability_current","1009_2205_N","Consorcios O Uniones Temporales"
"co_puc_299040",299040,"Income Received for Third Parties",0,"liability_current","1009_2205_N","Ingresos Recibidos Para Terceros"
"co_puc_299095",299095,"Miscellaneous Others",0,"liability_current","1009_2205_N","Otros Diversos"
"co_puc_300000",300000,"Heritage",0,"off_balance",,"Patrimonio"
"co_puc_310000",310000,"Social capital",0,"off_balance",,"Capital Social"
"co_puc_310500",310500,"Subscribed and paid capital",0,"off_balance",,"Capital Suscrito Y Pagado"
"co_puc_310505",310505,"Authorized capital",0,"equity",,"Capital Autorizado"
"co_puc_310510",310510,"Capital to be subscribed",0,"equity",,"Capital Por Suscribir "
"co_puc_310515",310515,"Subscribed capital",0,"equity",,"Capital Suscrito"
"co_puc_310520",310520,"Subscribed Capital Receivable",0,"equity",,"Capital Suscrito Por Cobrar "
"co_puc_310595",310595,"Other Subscribed and Paid Capital",0,"equity",,"Otro Capital Suscrito Y Pagado"
"co_puc_311000",311000,"Reacquired Shares",0,"off_balance",,"Acciones Cuotas O Partes De Interés Social Propias Readquiridas (Db) "
"co_puc_311005",311005,"Reacquired Shares",0,"equity",,"Acciones Cuotas O Partes De Interés Social Propias Readquiridas (Db) "
"co_puc_311095",311095,"Other Shares",0,"equity",,"Otras Acciones Cuotas O Partes De Interés Social Propias Readquiridas (Db) "
"co_puc_311500",311500,"Social Contributions",0,"off_balance",,"Aportes Sociales"
"co_puc_311505",311505,"Quotas Or Shares Of Social Interest",0,"equity",,"Cuotas O Partes De Interés Social"
"co_puc_311595",311595,"Other Social Contributions",0,"equity",,"Otros Aportes Sociales"
"co_puc_312000",312000,"Minimum and Irreducible Capital Savings Section",0,"off_balance",,"Capital Mínimo E Irreductible   Sección Ahorros"
"co_puc_312005",312005,"Minimum and Irreducible Capital Savings Section",0,"equity",,"Capital Mínimo E Irreductible   Sección Ahorros"
"co_puc_312095",312095,"Other Minimum and Irreducible Capital Savings Section",0,"equity",,"Otro Capital Mínimo E Irreductible   Sección Ahorros"
"co_puc_312500",312500,"State Contributions",0,"off_balance",,"Aportes Del Estado "
"co_puc_312505",312505,"State Contributions",0,"equity",,"Aportes Del Estado "
"co_puc_312595",312595,"Other State Contributions",0,"equity",,"Otros Aportes Del Estado "
"co_puc_313000",313000,"Dividends Declared on Shares",0,"off_balance",,"Dividendos Decretados En Acciones"
"co_puc_313005",313005,"Dividends Declared on Shares",0,"equity",,"Dividendos Decretados En Acciones"
"co_puc_313010",313010,"Participations Decreed in Social Quotas",0,"equity",,"Participaciones Decretadas En Cuotas Sociales"
"co_puc_313015",313015,"Contributions Decreed In Kind",0,"equity",,"Aportes Decretados En Especie "
"co_puc_313095",313095,"Other Dividends Declared on Shares",0,"equity",,"Otros Dividendos Decretados En Acciones"
"co_puc_315000",315000,"Non-Controlling Interests",0,"off_balance",,"Participaciones No Controladoras"
"co_puc_315005",315005,"Non-Controlling Interests",0,"equity",,"Participaciones No Controladoras"
"co_puc_315095",315095,"Other Non-Controlling Interests",0,"equity",,"Otras Participaciones No Controladoras"
"co_puc_315500",315500,"Assigned Capital",0,"off_balance",,"Capital Asignado"
"co_puc_315505",315505,"Assigned Capital",0,"equity",,"Capital Asignado"
"co_puc_315595",315595,"Other Assigned Capital",0,"equity",,"Otro Capital Asignado"
"co_puc_320000",320000,"Bookings",0,"off_balance",,"Reservas"
"co_puc_320500",320500,"Legal Reserve",0,"off_balance",,"Reserva Legal"
"co_puc_320505",320505,"Appropriation of Liquid Profits",0,"equity",,"Apropiación De Utilidades Liquidas"
"co_puc_320510",320510,"For Protection of Social Contributions",0,"equity",,"Para Protección De Aportes Sociales"
"co_puc_320595",320595,"Other Legal Reserve",0,"equity",,"Otra Reserva Legal"
"co_puc_321000",321000,"Statutory Reserves",0,"off_balance",,"Reservas Estatutarias"
"co_puc_321005",321005,"For Asset Replacement",0,"equity",,"Para Reposición De Activos"
"co_puc_321010",321010,"For Future Expansions",0,"equity",,"Para Futuros Ensanches"
"co_puc_321015",321015,"For Future Capitalizations",0,"equity",,"Para Futuras Capitalizaciones"
"co_puc_321020",321020,"Reservation of Exchange Results",0,"equity",,"Reserva De Resultados Cambiarios"
"co_puc_321025",321025,"Reserve for Currency Fluctuations",0,"equity",,"Reserva Para Fluctuaciones De Monedas"
"co_puc_321030",321030,"Asset Protection Reserve",0,"equity",,"Reserva Para Protección De Activos"
"co_puc_321095",321095,"Other Statutory Reserves",0,"equity",,"Otras Reservas Estatutarias"
"co_puc_321500",321500,"Occasional Reservations",0,"off_balance",,"Reservas Ocasionales"
"co_puc_321505",321505,"At the disposal of the Board of Directors",0,"equity",,"A Disposición De La Junta Directiva"
"co_puc_321510",321510,"For Investment Protection",0,"equity",,"Para Protección De Inversiones"
"co_puc_321520",321520,"For Credit Portfolio Protection",0,"equity",,"Para Protección De Cartera De Créditos"
"co_puc_321525",321525,"For Charities and Donations",0,"equity",,"Para Beneficencia Y Donaciones"
"co_puc_321530",321530,"By Fiscal Provisions",0,"equity",,"Por Disposiciones Fiscales"
"co_puc_321535",321535,"For Repurchase Of Shares",0,"equity",,"Para Readquisición De Acciones"
"co_puc_321540",321540,"Repurchased Own Shares (-)",0,"equity",,"Acciones Propias Readquiridas (-) "
"co_puc_321545",321545,"For Acquisition",0,"equity",,"Para Adquisición Mejora O Remodelación De Propiedades Y  Equipo"
"co_puc_321550",321550,"For Future Capitalizations",0,"equity",,"Para Futuras Capitalizaciones"
"co_puc_321555",321555,"For Working Capital",0,"equity",,"Para Capital De Trabajo"
"co_puc_321695",321695,"Other Occasional Reservations",0,"equity",,"Otras Reservas Ocasionales"
"co_puc_322500",322500,"Reserve Guarantee Funds",0,"off_balance",,"Reserva Fondos De Garantías"
"co_puc_322505",322505,"Deposit Insurance Cooperative Entities",0,"equity",,"Seguro De Depósito Entidades Cooperativas"
"co_puc_322510",322510,"Mandatory Reservations",0,"equity",,"Reservas Obligatorias"
"co_puc_322515",322515,"Reserves Due to Fiscal Provisions",0,"equity",,"Reservas Por Disposiciones Fiscales"
"co_puc_322520",322520,"For Protection of Social Contributions",0,"equity",,"Para Protección De Aportes Sociales"
"co_puc_322595",322595,"Other Reserve Guarantee Funds",0,"equity",,"Otra Reserva Fondos De Garantías"
"co_puc_323000",323000,"Other reserves",0,"off_balance",,"Otras Reservas"
"co_puc_323005",323005,"Buffer Reserves",0,"equity",,"Reservas De Estabilización"
"co_puc_323010",323010,"Reserves for Protection of Goods Received in Payment",0,"equity",,"Reservas Para Protección De Bienes Recibidos En Pago"
"co_puc_323095",323095,"Other reserves",0,"equity",,"Otras Reservas"
"co_puc_323500",323500,"Monetary and Exchange Stabilization Reserve",0,"off_balance",,"Reserva De Estabilización Monetaria Y Cambiaria"
"co_puc_323505",323505,"Monetary and Exchange Stabilization Reserve",0,"equity",,"Reserva De Estabilización Monetaria Y Cambiaria"
"co_puc_323595",323595,"Another Monetary and Exchange Stabilization Reserve",0,"equity",,"Otra Reserva De Estabilización Monetaria Y Cambiaria"
"co_puc_330000",330000,"Autonomous Heritage Fp",0,"off_balance",,"Patrimonio Autónomo Fp"
"co_puc_330500",330500,"Individual Pension Savings Accounts",0,"off_balance",,"Cuentas Individuales De Ahorro Pensional"
"co_puc_330505",330505,"Pension Quotes",0,"equity",,"Cotizaciones De Pensión"
"co_puc_330510",330510,"Mandatory",0,"equity",,"Obligatorias"
"co_puc_330515",330515,"Volunteers",0,"equity",,"Voluntarias"
"co_puc_330520",330520,"Pension Solidarity Fund",0,"equity",,"Fondo De Solidaridad Pensional"
"co_puc_330595",330595,"Other Individual Pension Savings Accounts",0,"equity",,"Otras Cuentas Individuales De Ahorro Pensional"
"co_puc_331000",331000,"Quotes from Affiliates Linked to Another Administrator",0,"off_balance",,"Cotizaciones De Afiliados Vinculados A Otra Administradora"
"co_puc_331005",331005,"Pension Contributions of Affiliates Linked to Another Administrator",0,"equity",,"Cotizaciones De Pensión De Afiliados Vinculados A Otra Administradora"
"co_puc_331500",331500,"Collections in Process",0,"off_balance",,"Recaudos En Proceso"
"co_puc_331505",331505,"To be checked",0,"equity",,"Por Verificar"
"co_puc_331510",331510,"With Differences in Verification Process",0,"equity",,"Con Diferencias En Proceso Verificación"
"co_puc_331515",331515,"Form Earrings",0,"equity",,"Pendientes De Planillas"
"co_puc_331520",331520,"For Non-Accredited Transfers",0,"equity",,"Por Traslados No Acreditados"
"co_puc_331595",331595,"Other Collections In Process",0,"equity",,"Otros Recaudos En Proceso"
"co_puc_332000",332000,"Affiliate Quotes in the Accreditation Process",0,"off_balance",,"Cotizaciones De Afiliados En Proceso De Acreditación"
"co_puc_332005",332005,"Affiliate Quotes in the Accreditation Process",0,"equity",,"Cotizaciones De Afiliados En Proceso De Acreditación"
"co_puc_332095",332095,"Other Quotes From Affiliates In The Accreditation Process",0,"equity",,"Otras Cotizaciones De Afiliados En Proceso De Acreditación"
"co_puc_332500",332500,"Yield Stabilization Reserve",0,"off_balance",,"Reserva De Estabilización De Rendimientos"
"co_puc_332505",332505,"Yield Stabilization Reserve",0,"equity",,"Reserva De Estabilización De Rendimientos"
"co_puc_332595",332595,"Another Yield Stabilization Reserve",0,"equity",,"Otra Reserva De Estabilización De Rendimientos"
"co_puc_333000",333000,"Excess Affiliate Contributions",0,"off_balance",,"Aportes De Afiliados En Exceso"
"co_puc_333005",333005,"Excess Affiliate Contributions",0,"equity",,"Aportes De Afiliados En Exceso"
"co_puc_333095",333095,"Other Excess Member Contributions",0,"equity",,"Otros Aportes De Afiliados En Exceso"
"co_puc_333500",333500,"Commissions and Insurance for Transfer",0,"off_balance",,"Comisiones Y Seguros Por Trasladar"
"co_puc_333505",333505,"Fund Administration Commission",0,"equity",,"Comisión Por Administración Del Fondo"
"co_puc_333510",333510,"Insurance Received Pending Transfer",0,"equity",,"Seguros Recibidos Pendientes De Transferir"
"co_puc_333595",333595,"Other Commissions and Insurance for Transfer",0,"equity",,"Otras Comisiones Y Seguros Por Trasladar"
"co_puc_334000",334000,"Contributions to be transferred to the Pension Solidarity Fund and Guarantee Fund",0,"off_balance",,"Aportes Por Trasladar Al Fondo De Solidaridad Pensional Y Fondo De Garantía"
"co_puc_334005",334005,"Pension Solidarity Fund",0,"equity",,"Fondo De Solidaridad Pensional"
"co_puc_334010",334010,"Solidarity Subaccount",0,"equity",,"Subcuenta De Solidaridad"
"co_puc_334015",334015,"Subsistence Subaccount - Affiliates",0,"equity",,"Subcuenta De Subsistencia - Afiliados"
"co_puc_334020",334020,"Minimum Pension Guarantee Fund of the Individual Savings Regime",0,"equity",,"Fondo De Garantía De Pensión Mínima Del Régimen De Ahorro Individual"
"co_puc_334095",334095,"Other Contributions to be Transferred to the Pension Solidarity Fund and Guarantee Fund",0,"equity",,"Otros Aportes Por Trasladar Al Fondo De Solidaridad Pensional Y Fondo De Garantía"
"co_puc_340000",340000,"Autonomous Heritage",0,"off_balance",,"Patrimonio Autónomo "
"co_puc_340500",340500,"Individual Capitalization Accounts",0,"off_balance",,"Cuentas Individuales De Capitalización"
"co_puc_340505",340505,"Aid and Unemployment Contributions",0,"equity",,"Auxilios Y Aportes De Cesantía"
"co_puc_340510",340510,"Aid and Unemployment Contributions to Members and Dependents Destined to the Unemployment Protection Mechanism",0,"equity",,"Auxilios Y Aportes De Cesantía Afiliados Dependientes Destinados Al Mecanismo De Protección Al Cesante"
"co_puc_340515",340515,"Independent Affiliated Voluntary Contributions",0,"equity",,"Aportes Voluntarios Afiliados Independientes"
"co_puc_340520",340520,"Assistance and Voluntary Unemployment Contributions for Independent Members Destined to the Unemployment Protection Mechanism",0,"equity",,"Auxilios Y Aportes Voluntarios De Cesantía Afiliados Independientes Destinados Al Mecanismo De Protección Al Cesante"
"co_puc_340525",340525,"Unemployment Assistance for Retired Workers",0,"equity",,"Auxilios De Cesantías Trabajadores Retirados"
"co_puc_340530",340530,"Severance Aid for Retired Workers Destined to the Unemployment Protection Mechanism",0,"equity",,"Auxilios De Cesantías Trabajadores Retirados Destinados Al Mecanismo De Protección Al Cesante"
"co_puc_340595",340595,"Other Individual Capitalization Accounts",0,"equity",,"Otras Cuentas Individuales De Capitalización"
"co_puc_341000",341000,"Assistance and Contributions from Affiliates Linked to Another Administrator",0,"off_balance",,"Auxilios Y Aportes De Afiliados Vinculados A Otra Administradora"
"co_puc_341005",341005,"Aid and Unemployment Contributions for Affiliates Linked to Another Administrator",0,"equity",,"Auxilios Y Aportes De Cesantía De Afiliados Vinculados A Otra Administradora"
"co_puc_341095",341095,"Other Assistance and Contributions from Affiliates Linked to Another Administrator",0,"equity",,"Otros Auxilios Y Aportes De Afiliados Vinculados A Otra Administradora"
"co_puc_341500",341500,"Collections in Process",0,"off_balance",,"Recaudos En Proceso"
"co_puc_341505",341505,"To be checked",0,"equity",,"Por Verificar"
