"id","code","name","name@esp","group_id:id","opening_balance","reconcile","account_type","tag_ids:id"
"co_com_puc_424568",424568,"Communication Routes","Váas De Comunicación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424572",424572,"Mines and Quarries","Minas Y Canteras","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424580",424580,"Artesian Wells","Pozos Artesianos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424584",424584,"Deposits","Yacimientos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424588",424588,"Cattle","Semovientes","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424595",424595,"Other Utility For Sale Of Property Plant And Equipment","Otra Utilidad En Venta De Propiedades Planta Y Equipo","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424599",424599,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424800",424800,"Profit on Sale of Other Assets","Utilidad En Venta De Otros Bienes",,,0,"off_balance",
"co_com_puc_424805",424805,"Intangibles","Intangibles","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424810",424810,"Other assets","Otros Activos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424895",424895,"Other Utility For Sale Of Other Goods","Otra Utilidad En Venta De Otros Bienes","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_424899",424899,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425000",425000,"Recoveries","Recuperaciones",,,0,"off_balance",
"co_com_puc_425005",425005,"Bad Debts","Deudas Malas","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425010",425010,"Insurance","Seguros","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425015",425015,"Claims","Reclamos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425020",425020,"Reimbursement by Commissioned Personnel","Reintegro Por Personal En Comisión","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425025",425025,"Refund Guarantees","Reintegro Garantáas","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425030",425030,"Discounts Granted","Descuentos Concedidos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425035",425035,"Provisions","De Provisiones","group_4_3_otr_ing",-399039622.64,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425040",425040,"Banking expenses","Gastos Bancarios","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425045",425045,"Depreciation","De Depreciación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425050",425050,"Reimbursement of Other Costs and Expenses","Reintegro De Otros Costos Y Gastos","group_4_3_otr_ing",-33155563.09,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425095",425095,"Other Recoveries","Otras Recuperaciones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425099",425099,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425500",425500,"Compensations","Indemnizaciones",,,0,"off_balance",
"co_com_puc_425505",425505,"To evil","Por Siniestro","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425510",425510,"By Supplies","Por Suministros","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425515",425515,"Loss of Profits Insurance Companies","Lucro Cesante Compaááas De Seguros","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425520",425520,"Consequential Damage Insurance Companies","Daáo Emergente Compaááas De Seguros","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425525",425525,"Due to Loss of Merchandise","Por Párdida De Mercancáa","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425530",425530,"For Breach Of Contracts","Por Incumplimiento De Contratos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425535",425535,"From Third Parties","De Terceros","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425540",425540,"Due to Iss Disabilities","Por Incapacidades Iss","group_4_3_otr_ing",-7713333,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425595",425595,"Other Compensations","Otras Indemnizaciones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_425599",425599,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_426000",426000,"Participations in Concessions","Participaciones En Concesiones",,,0,"off_balance",
"co_com_puc_426005",426005,"Participations in Concessions","Participaciones En Concesiones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_426095",426095,"Other Participations in Concessions","Otras Participaciones En Concesiones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_426099",426099,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_426500",426500,"Income from Previous Years","Ingresos De Ejercicios Anteriores",,,0,"off_balance",
"co_com_puc_426505",426505,"Income from Previous Years","Ingresos De Ejercicios Anteriores","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_426595",426595,"Other Income from Previous Years","Otros Ingresos De Ejercicios Anteriores","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_426599",426599,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_427500",427500,"Returns on Other Sales (Db)","Devoluciones En Otras Ventas (Db)",,,0,"off_balance",
"co_com_puc_427505",427505,"Returns on Other Sales (Db)","Devoluciones En Otras Ventas (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_427595",427595,"Other Returns in Other Sales (Db)","Otras Devoluciones En Otras Ventas (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_427599",427599,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_428000",428000,"Cash Difference Gain","Diferencia Ganada en Efectivo","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429500",429500,"Miscellaneous","Diversos",,,0,"off_balance",
"co_com_puc_429503",429503,"Cert","Cert","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429505",429505,"Advantages","Aprovechamientos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429507",429507,"Aid","Auxilios","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429509",429509,"Subsidies","Subvenciones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429511",429511,"Research And Development Income","Ingresos Por Investigación Y Desarrollo","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429513",429513,"By Executed Work","Por Trabajos Ejecutados","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429515",429515,"Royalties","Regaláas","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429517",429517,"Export Derivatives","Derivados De Las Exportaciones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429519",429519,"Other operating income","Otros Ingresos De Explotación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429521",429521,"Of Livestock Activity","De La Actividad Ganadera","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429525",429525,"Rights and Tenders","Derechos Y Licitaciones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429530",429530,"Income from Lost Items","Ingresos Por Elementos Perdidos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429533",429533,"Fines and Surcharges","Multas Y Recargos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429535",429535,"Discounted Notices","Preavisos Descontados","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429537",429537,"Claims","Reclamos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429540",429540,"Damage Recovery","Recobro De Daáos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429543",429543,"Awards","Premios","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429545",429545,"Bonuses","Bonificaciones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429547",429547,"Discounted Products","Productos Descontados","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429549",429549,"Iss Recognitions","Reconocimientos Iss","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429551",429551,"Surpluses","Excedentes","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429553",429553,"Cash Surplus","Sobrantes De Caja","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429555",429555,"Surplus In Liquidation Freight","Sobrantes En Liquidación Fletes","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429557",429557,"State Subsidies","Subsidios Estatales","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429559",429559,"Distributor Training","Capacitación Distribuidores","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429561",429561,"Writing","De Escrituración","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429563",429563,"Registration of Sales Promises","Registro Promesas De Venta","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429567",429567,"Supplies Stationery And Photocopies","Utiles Papelería Y Fotocopias","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429571",429571,"Registration and Transfer Results","Resultados Matráculas Y Traspasos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429573",429573,"Decorations","Decoraciones","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429575",429575,"Cargo Handling","Manejo De Carga","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429579",429579,"Clone History","Historia Clánica","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429581",429581,"Weight adjustment","Ajuste Al Peso","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429583",429583,"Phone calls","Llamadas Telefánicas","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429595",429595,"Miscellaneous Others","Otros Diversos","group_4_3_otr_ing",-897247242.39,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_429599",429599,"Inflation Adjustments","Ajustes Por Inflación","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470000",470000,"Inflation Adjustments","Ajustes Por Inflación",,,0,"off_balance",
"co_com_puc_470500",470500,"Monetary correction","Corrección Monetaria",,,0,"off_balance",
"co_com_puc_470505",470505,"Investments (Cr)","Inversiones (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470510",470510,"Inventories (Cr)","Inventarios (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470515",470515,"Properties Plant and Equipment (Cr)","Propiedades Planta Y Equipo (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470520",470520,"Intangibles (Cr)","Intangibles (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470525",470525,"Deferred assets","Activos Diferidos","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470530",470530,"Other Assets (Cr)","Otros Activos (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470535",470535,"Liabilities Subject to Adjustment","Pasivos Sujetos De Ajuste","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470540",470540,"Heritage","Patrimonio","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470545",470545,"Accumulated Depreciation (Db)","Depreciación Acumulada (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470550",470550,"Deferred Depreciation (Cr)","Depreciación Diferida (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470555",470555,"Accumulated Depletion (Db)","Agotamiento Acumulado (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470560",470560,"Accumulated Amortization (Db)","Amortización Acumulada (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470565",470565,"Operating Income (Db)","Ingresos Operacionales (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470568",470568,"Sales Returns (Cr)","Devoluciones En Ventas (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470570",470570,"Non-Operating Income (Db)","Ingresos No Operacionales (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470575",470575,"Administration Operational Expenses (Cr)","Gastos Operacionales De Administración (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470580",470580,"Sales Operational Expenses (Cr)","Gastos Operacionales De Ventas (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470585",470585,"Non-Operating Expenses (Cr)","Gastos No Operacionales (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470590",470590,"Purchases (Cr)","Compras (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470591",470591,"Returns on Purchases (Db)","Devoluciones En Compras (Db)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470592",470592,"Cost of Sales (Cr)","Costo De Ventas (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470594",470594,"Production or Operation Costs (Cr)","Costos De Producción O De Operación (Cr)","group_4_3_otr_ing",,0,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_470595",470595,"Other Monetary Correction Adjustments","Otros Ajustes Por Corrección Monetaria","group_4_3_otr_ing",,-37999563200.68,"income","l10n_co_account.aat_1007_4002_J"
"co_com_puc_500000",500000,"*Bills*","*Gastos*",,,0,"off_balance",
"co_com_puc_510000",510000,"Administration Operational","Operacionales De Administración",,,0,"off_balance",
"co_com_puc_510500",510500,"Personal expenses","Gastos De Personal",,,0,"off_balance",
"co_com_puc_510503",510503,"Comprehensive Salary","Salario Integral","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510506",510506,"Salaries","Sueldos","group_5_1_gas_adm",936227431,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510512",510512,"Daily wages","Jornales","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510515",510515,"Overtime and Surcharges","Horas Extras Y Recargos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510518",510518,"commissions","Comisiones","group_5_1_gas_adm",40372452,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510521",510521,"Travel expenses","Vióticos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510524",510524,"Disabilities","Incapacidades","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510527",510527,"Transportation Assistance","Auxilio De Transporte","group_5_1_gas_adm",50808500,0,"expense","l10n_co_account.aat_2276_2276_K"
"co_com_puc_510530",510530,"Layoffs","Cesantáas","group_5_1_gas_adm",86591121.73,0,"expense","l10n_co_account.aat_2276_2276_V"
"co_com_puc_510533",510533,"Interest on Severance Payments","Intereses Sobre Cesantáas","group_5_1_gas_adm",8993699.24,0,"expense","l10n_co_account.aat_2276_2276_V"
"co_com_puc_510536",510536,"Premium services","Prima De Servicios","group_5_1_gas_adm",85852739,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510539",510539,"Vacation","Vacaciones","group_5_1_gas_adm",39460157.5,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510542",510542,"Extralegal Premiums","Primas Extralegales","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510545",510545,"Aid","Auxilios","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510548",510548,"Bonuses","Bonificaciones","group_5_1_gas_adm",6600000,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510551",510551,"Endowment and Supply to Workers","Dotación Y Suministro A Trabajadores","group_5_1_gas_adm",8512625,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510554",510554,"Insurance","Seguros","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510557",510557,"Retirement Pension Share Fees","Cuotas Partes Pensiones De Jubilación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510558",510558,"Amortization Actuarial Calculation Retirement Pensions","Amortización Cálculo Actuarial Pensiones De Jubilación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510559",510559,"Retirement pensions","Pensiones De Jubilación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510560",510560,"Labor indemnities","Indemnizaciones Laborales","group_5_1_gas_adm",114574449,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510561",510561,"Amortization of Pension Bonds","Amortización Bonos Pensionales","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510562",510562,"Amortization of Pension Titles","Amortización Tátulos Pensionales","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_510563",510563,"Staff training","Capacitación Al Personal","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510566",510566,"Sports and Recreation Expenses","Gastos Deportivos Y De Recreación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510568",510568,"Contributions to Arp Professional Risk Administrators","Aportes A Administradoras De Riesgos Profesionales Arp","group_5_1_gas_adm",6889700,0,"expense","l10n_co_account.aat_2276_2276_X"
"co_com_puc_510569",510569,"Contributions to Health Promotion Entities Eps","Aportes A Entidades Promotoras De Salud Eps","group_5_1_gas_adm",2275000,0,"expense","l10n_co_account.aat_2276_2276_X"
"co_com_puc_510570",510570,"Contributions to Pension and/or Severance Funds","Aportes A Fondos De Pensiones Y/O Cesantáas","group_5_1_gas_adm",114008122.76,0,"expense","l10n_co_account.aat_2276_2276_Y"
"co_com_puc_510572",510572,"Contributions to Family Compensation Funds","Aportes Cajas De Compensación Familiar","group_5_1_gas_adm",39219700,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510575",510575,"Icbf contributions","Aportes Icbf","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510578",510578,"Sign","Sena","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510581",510581,"Union Contributions","Aportes Sindicales","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510584",510584,"Medical Expenses and Drugs","Gastos Mádicos Y Drogas","group_5_1_gas_adm",2000000,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510595",510595,"Other Administrative Personnel Expenses","Otros Gastos De Personal De Administración","group_5_1_gas_adm",324782,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_510599",510599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_511000",511000,"Fee","Honorarios",,,0,"off_balance",
"co_com_puc_511005",511005,"Board of Directors","Junta Directiva","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511010",511010,"tax inspection","Revisoría Fiscal","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511015",511015,"External audit","Auditoría Externa","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511020",511020,"Endorsements","Aval??os","group_5_1_gas_adm",1300000,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511025",511025,"Legal advice","Asesoría Jurádica","group_5_1_gas_adm",136392455,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511030",511030,"Financial Advice","Asesoría Financiera","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511035",511035,"Technical Consulting","Asesoría Tácnica","group_5_1_gas_adm",61199500,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511095",511095,"Other Fees","Otros Honorarios","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511099",511099,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5002_M"
"co_com_puc_511500",511500,"Taxes","Impuestos",,,0,"off_balance",
"co_com_puc_511505",511505,"Industry and Commerce","Industria Y Comercio","group_5_1_gas_adm",506430978.09,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511510",511510,"Of Doorbells","De Timbres","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511515",511515,"To Real Estate","A La Propiedad Raáz","group_5_1_gas_adm",97487590,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511520",511520,"Rights on Public Instruments","Derechos Sobre Instrumentos P??blicos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511525",511525,"Valuation","De Valorización","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511530",511530,"Tourism","De Turismo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511535",511535,"Port Use Fee","Tasa Por Utilización De Puertos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511540",511540,"Vehicular","De Veháculos","group_5_1_gas_adm",135900,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511545",511545,"Of Public Entertainment","De Espectáculos P??blicos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511550",511550,"Promotion Fees","Cuotas De Fomento","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511570",511570,"Deductible VAT","Iva Descontable","group_5_1_gas_adm",409528181.16,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511595",511595,"Other taxes","Otros Impuestos","group_5_1_gas_adm",82490.75,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_511599",511599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5015_M"
"co_com_puc_512000",512000,"Leases","Arrendamientos",,,0,"off_balance",
"co_com_puc_512005",512005,"Land","Terrenos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512010",512010,"Constructions and buildings","Construcciones Y Edificaciones","group_5_1_gas_adm",387609929,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512015",512015,"Machinery and equipment","Maquinaria Y Equipo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512020",512020,"Office team","Equipo De Oficina","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512025",512025,"Computer and Communication Equipment","Equipo De Computación Y Comunicación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512030",512030,"Medical-Scientific Team","Equipo Mádico-Cientáfico","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512035",512035,"Hotel and Restaurant Team","Equipo De Hoteles Y Restaurantes","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512040",512040,"Fleet and transport equipment","Flota Y Equipo De Transporte","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512045",512045,"Fleet and River and/or Maritime Equipment","Flota Y Equipo Fluvial Y/O Marátimo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512050",512050,"Fleet and Air Equipment","Flota Y Equipo Aáreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512055",512055,"Fleet and Railway Equipment","Flota Y Equipo Fárreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512060",512060,"Aqueducts Plants and Networks","Acueductos Plantas Y Redes","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512065",512065,"Aerodromes","Aerádromos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512070",512070,"Cattle","Semovientes","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512095",512095,"Other Leases","Otros Arrendamientos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512099",512099,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5005_M"
"co_com_puc_512500",512500,"Contributions and affiliations","Contribuciones Y Afiliaciones",,,0,"off_balance",
