"id","code","name","reconcile","account_type","tag_ids/name","name@es",,
"co_puc_275045",275045,"Premium Received in Options",1,"liability_current","1009:2206:N","Prima Recibida En Opciones",,
"co_puc_275050",275050,"Loss in Valuation of Sold Options",1,"liability_current","1009:2206:N","Perdida En La Valoracion De Opciones Vendidas",,
"co_puc_275500",275500,"Derivative Financial Instruments for Cash Flow Hedging Purposes",0,"off_balance",,"Instrumentos Financieros Derivados Con Fines De Cobertura De Flujos De Efectivo",,
"co_puc_275505",275505,"Rights in Forward Contracts (Db)",1,"liability_current","1009:2206:N","Derechos En Contratos Forward (Db)",,
"co_puc_275510",275510,"Obligations in Forward Contracts",1,"liability_current","1009:2206:N","Obligaciones En Contratos Forward",,
"co_puc_275515",275515,"Rights in Future Contracts (Db)",1,"liability_current","1009:2206:N","Derechos En Contratos Futuros (Db)",,
"co_puc_275520",275520,"Obligations in Future Contracts",1,"liability_current","1009:2206:N","Obligaciones En Contratos Futuros",,
"co_puc_275525",275525,"Rights in Swaps Contracts (Db)",1,"liability_current","1009:2206:N","Derechos En Contratos Swaps (Db)",,
"co_puc_275530",275530,"Obligations in Swaps Contracts (Db)",1,"liability_current","1009:2206:N","Obligaciones En Contratos Swaps (Db)",,
"co_puc_275535",275535,"Rights in Other Derivatives (Db)",1,"liability_current","1009:2206:N","Derechos En Otros Derivados (Db)",,
"co_puc_275540",275540,"Obligations in Other Derivatives",1,"liability_current","1009:2206:N","Obligaciones En Otros Derivados",,
"co_puc_275545",275545,"Premium Received on Options",1,"liability_current","1009:2206:N","Prima Recibida En Opciones",,
"co_puc_275550",275550,"Loss in Valuation of Sold Options",1,"liability_current","1009:2206:N","Perdida En La Valoracion De Opciones Vendidas",,
"co_puc_276000",276000,"Advances and Advances Received",0,"off_balance",,"Avances Y Anticipos Recibidos",,
"co_puc_276005",276005,"Advances on Sales of Goods and Services",1,"liability_current","1009:2206:N","Anticipos Sobre Ventas De Bienes Y Servicios",,
"co_puc_276015",276015,"Advances on Agreements and Agreements",1,"liability_current","1009:2206:N","Anticipos Sobre Convenios Y Acuerdos",,
"co_puc_276020",276020,"Other Advances and Advances",1,"liability_current","1009:2206:N","Otros Avances Y Anticipos",,
"co_puc_276500",276500,"Deposits Received in Guarantee",0,"off_balance",,"Depositos Recibidos En Garantia",,
"co_puc_276505",276505,"For Services",1,"liability_current","1009:2206:N","Para Servicios",,
"co_puc_276510",276510,"For Goods",1,"liability_current","1009:2206:N","Para Bienes",,
"co_puc_276515",276515,"Judicial Deposits",1,"liability_current","1009:2206:N","Depositos Judiciales",,
"co_puc_276520",276520,"About Inventories",1,"liability_current","1009:2206:N","Sobre Inventarios",,
"co_puc_276525",276525,"Other Deposits",1,"liability_current","1009:2206:N","Otros Depositos",,
"co_puc_280000",280000,"Provisions",0,"off_balance",,"Provisiones",,
"co_puc_280500",280500,"Provisions for Restructuring Costs",0,"off_balance",,"Provisiones Por Costos De Reestructuracion",,
"co_puc_280505",280505,"Provisions for Restructuring Costs",1,"liability_current","1009:2206:N","Provisiones Por Costos De Reestructuracion",,
"co_puc_280595",280595,"Other Provisions for Restructuring Costs",1,"liability_current","1009:2206:N","Otros Provisiones Por Costos De Reestructuracion",,
"co_puc_281000",281000,"Provisions for Legal Obligations",0,"off_balance",,"Provisiones Por Obligaciones Legales",,
"co_puc_281005",281005,"Provisions for Legal Obligations",1,"liability_current","1009:2206:N","Provisiones Por Obligaciones Legales",,
"co_puc_281095",281095,"Other Provisions for Legal Obligations",1,"liability_current","1009:2206:N","Otros Provisiones Por Obligaciones Legales",,
"co_puc_281500",281500,"Provisions for Onerous Contracts",0,"off_balance",,"Provisiones Por Contratos Onerosos",,
"co_puc_281505",281505,"Provisions for Onerous Contracts",1,"liability_current","1009:2206:N","Provisiones Por Contratos Onerosos",,
"co_puc_281595",281595,"Other Provisions for Onerous Contracts",1,"liability_current","1009:2206:N","Otros Provisiones Por Contratos Onerosos",,
"co_puc_282000",282000,"Provision of Fines, Sanctions, Litigation, Compensation and Demands",0,"off_balance",,"Provision Multas, Sanciones, Litigios, Indemnizaciones Y Demandas",,
"co_puc_282005",282005,"Provision of Fines, Sanctions, Litigation, Compensation and Demands",1,"liability_current","1009:2206:N","Provision Multas, Sanciones, Litigios, Indemnizaciones Y Demandas",,
"co_puc_282095",282095,"Others Provision Fines, Sanctions, Litigation, Compensation and Demands",1,"liability_current","1009:2206:N","Otros Provision Multas, Sanciones, Litigios, Indemnizaciones Y Demandas",,
"co_puc_282500",282500,"Provision in Joint Operations",0,"off_balance",,"Provision En Operaciones Conjuntas",,
"co_puc_282505",282505,"Provision in Joint Operations",1,"liability_current","1009:2206:N","Provision En Operaciones Conjuntas",,
"co_puc_282595",282595,"Other Provision in Joint Operations",1,"liability_current","1009:2206:N","Otros Provision En Operaciones Conjuntas",,
"co_puc_283000",283000,"Provision for Dismantling Costs",0,"off_balance",,"Provision Por Costos De Desmantelamiento",,
"co_puc_283005",283005,"Provision for Dismantling Costs",1,"liability_current","1009:2206:N","Provision Por Costos De Desmantelamiento",,
"co_puc_283095",283095,"Others Provision for Dismantling Costs",1,"liability_current","1009:2206:N","Otros Provision Por Costos De Desmantelamiento",,
"co_puc_283100",283100,"Provision for Post-Employment Employee Benefits",0,"off_balance",,"Provision Por Beneficios A Empleados Post-Empleo",,
"co_puc_283105",283105,"Provision for Post-Employment Employee Benefits",1,"liability_current","1009:2206:N","Provision Por Beneficios A Empleados Post-Empleo",,
"co_puc_283195",283195,"Other Provision for Post-Employment Employee Benefits",1,"liability_current","1009:2206:N","Otros Provision Por Beneficios A Empleados Post-Empleo",,
"co_puc_283200",283200,"Provision for Long-Term Employee Benefits",0,"off_balance",,"Provision Por Beneficios A Empleados Largo Plazo",,
"co_puc_283205",283205,"Provision for Long-Term Employee Benefits",1,"liability_current","1009:2206:N","Provision Por Beneficios A Empleados Largo Plazo",,
"co_puc_283295",283295,"Other Provision for Long-Term Employee Benefits",1,"liability_current","1009:2206:N","Otros Provision Por Beneficios A Empleados Largo Plazo",,
"co_puc_283300",283300,"Provisions for Guarantees",0,"off_balance",,"Provisiones Por Garantias",,
"co_puc_283305",283305,"Provisions for Guarantees",1,"liability_current","1009:2206:N","Provisiones Por Garantias",,
"co_puc_283395",283395,"Other Provisions for Guarantees",1,"liability_current","1009:2206:N","Otros Provisiones Por Garantias",,
"co_puc_283500",283500,"Other Provisions",0,"off_balance",,"Otras Provisiones",,
"co_puc_283505",283505,"Other Provisions",1,"liability_current","1009:2206:N","Otras Provisiones",,
"co_puc_283595",283595,"Others Other Provisions",1,"liability_current","1009:2206:N","Otros Otras Provisiones",,
"co_puc_290000",290000,"Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",0,"off_balance",,"Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta",,
"co_puc_290500",290500,"Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",0,"off_balance",,"Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta",,
"co_puc_290505",290505,"Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",1,"liability_current","1009:2206:N","Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta",,
"co_puc_290595",290595,"Other Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",1,"liability_current","1009:2206:N","Otros Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta",,
"co_puc_300000",300000,"Heritage",0,"off_balance",,"Patrimonio",,
"co_puc_310000",310000,"Social capital",0,"off_balance",,"Capital Social",,
"co_puc_310500",310500,"Temporarily Restricted Social Contributions",0,"off_balance",,"Aportes Sociales Temporalmente Restringidos",,
"co_puc_310505",310505,"Ordinary Contributions",1,"equity",,"Aportes Ordinarios",,
"co_puc_310510",310510,"Extraordinary Contributions",1,"equity",,"Aportes Extraordinarios",,
"co_puc_311000",311000,"Minimum Non-Reducible Social Contributions",0,"off_balance",,"Aportes Sociales Minimos No Reducibles",,
"co_puc_311005",311005,"Ordinary Contributions",1,"equity",,"Aportes Ordinarios",,
"co_puc_311010",311010,"Amortized Contributions",1,"equity",,"Aportes Amortizados",,
"co_puc_311500",311500,"Mutual Social Fund",0,"off_balance",,"Fondo Social Mutual",,
"co_puc_311505",311505,"Fees or Social Contributions",1,"equity",,"Cuotas O Contribuciones Sociales",,
"co_puc_311510",311510,"Positive Social Result",1,"equity",,"Resultado Social Positivo",,
"co_puc_320000",320000,"Bookings",0,"off_balance",,"Reservas",,
"co_puc_320500",320500,"Contribution Protection Reserve",0,"off_balance",,"Reserva Proteccion De Aportes",,
"co_puc_320505",320505,"Contribution Protection Reserve",1,"equity",,"Reserva Proteccion De Aportes",,
"co_puc_320595",320595,"Other Contribution Protection Reserve",1,"equity",,"Otros Reserva Proteccion De Aportes",,
"co_puc_321000",321000,"Social Investment Reserve",0,"off_balance",,"Reserva De Inversion Social",,
"co_puc_321005",321005,"Social Investment Reserve",1,"equity",,"Reserva De Inversion Social",,
"co_puc_321095",321095,"Others Social Investment Reserve",1,"equity",,"Otros Reserva De Inversion Social",,
"co_puc_321500",321500,"Assembly Reserve",0,"off_balance",,"Reserva De Asamblea",,
"co_puc_321505",321505,"Assembly Reserve",1,"equity",,"Reserva De Asamblea",,
"co_puc_321595",321595,"Other Assembly Reserve",1,"equity",,"Otros Reserva De Asamblea",,
"co_puc_322000",322000,"Portfolio Protection Reserve",0,"off_balance",,"Reserva Proteccion Cartera",,
"co_puc_322005",322005,"Portfolio Protection Reserve",1,"equity",,"Reserva Proteccion Cartera",,
"co_puc_322095",322095,"Others Reserve Protection Portfolio",1,"equity",,"Otros Reserva Proteccion Cartera",,
"co_puc_322500",322500,"Statutory Reserves",0,"off_balance",,"Reservas Estatutarias",,
"co_puc_322505",322505,"Statutory Reserves",1,"equity",,"Reservas Estatutarias",,
"co_puc_322595",322595,"Other Statutory Reserves",1,"equity",,"Otros Reservas Estatutarias",,
"co_puc_323000",323000,"Mutual Fund Protection Reserve",0,"off_balance",,"Reserva Proteccion Fondo Mutual",,
"co_puc_323005",323005,"Mutual Fund Protection Reserve",1,"equity",,"Reserva Proteccion Fondo Mutual",,
"co_puc_323095",323095,"Others Protection Reserve Mutual Fund",1,"equity",,"Otros Reserva Proteccion Fondo Mutual",,
"co_puc_323500",323500,"Reserve Due to Fiscal Provisions",0,"off_balance",,"Reserva Por Disposiciones Fiscales",,
"co_puc_323505",323505,"Reserve Due to Fiscal Provisions",1,"equity",,"Reserva Por Disposiciones Fiscales",,
"co_puc_323595",323595,"Others Reserve Due to Fiscal Provisions",1,"equity",,"Otros Reserva Por Disposiciones Fiscales",,
"co_puc_328000",328000,"Other reserves",0,"off_balance",,"Otras Reservas",,
"co_puc_328005",328005,"Other reserves",1,"equity",,"Otras Reservas",,
"co_puc_328095",328095,"Others Other Reservations",1,"equity",,"Otros Otras Reservas",,
"co_puc_330000",330000,"Specific Destination Funds",0,"off_balance",,"Fondos De Destinacion Especifica",,
"co_puc_330500",330500,"Fund for Amortization of Contributions",0,"off_balance",,"Fondo Para Amortizacion De Aportes",,
"co_puc_330505",330505,"Fund for Amortization of Contributions",1,"equity",,"Fondo Para Amortizacion De Aportes",,
"co_puc_330595",330595,"Other Funds for Amortization of Contributions",1,"equity",,"Otros Fondo Para Amortizacion De Aportes",,
"co_puc_331000",331000,"Fund for Revaluation of Contributions",0,"off_balance",,"Fondo Para Revalorizacion De Aportes",,
"co_puc_331005",331005,"Fund for Revaluation of Contributions",1,"equity",,"Fondo Para Revalorizacion De Aportes",,
"co_puc_331095",331095,"Other Funds for Revaluation of Contributions",1,"equity",,"Otros Fondo Para Revalorizacion De Aportes",,
"co_puc_332000",332000,"Physical Infrastructure Fund",0,"off_balance",,"Fondo Para Infraestructura Fisica",,
"co_puc_332005",332005,"Physical Infrastructure Fund",1,"equity",,"Fondo Para Infraestructura Fisica",,
"co_puc_332095",332095,"Other Funds for Physical Infrastructure",1,"equity",,"Otros Fondo Para Infraestructura Fisica",,
"co_puc_332500",332500,"Special Fund",0,"off_balance",,"Fondo Especial",,
"co_puc_332505",332505,"Special Fund",1,"equity",,"Fondo Especial",,
"co_puc_332595",332595,"Other Special Fund",1,"equity",,"Otros Fondo Especial",,
"co_puc_333000",333000,"Capitalized Social Fund",0,"off_balance",,"Fondo Sociales Capitalizados",,
"co_puc_333005",333005,"Capitalized Social Fund",1,"equity",,"Fondo Sociales Capitalizados",,
"co_puc_333095",333095,"Other Capitalized Social Funds",1,"equity",,"Otros Fondo Sociales Capitalizados",,
"co_puc_333500",333500,"Investment Funds",0,"off_balance",,"Fondos De Inversion",,
"co_puc_333505",333505,"Investment Funds",1,"equity",,"Fondos De Inversion",,
"co_puc_333595",333595,"Other Investment Funds",1,"equity",,"Otros Fondos De Inversion",,
"co_puc_334000",334000,"Solidarity Business Development Fund",0,"off_balance",,"Fondo Desarrollo Empresarial Solidario",,
"co_puc_334005",334005,"Solidarity Business Development Fund",1,"equity",,"Fondo Desarrollo Empresarial Solidario",,
"co_puc_334095",334095,"Other Solidarity Business Development Fund",1,"equity",,"Otros Fondo Desarrollo Empresarial Solidario",,
"co_puc_339500",339500,"Other Funds",0,"off_balance",,"Otros Fondos",,
"co_puc_339505",339505,"Other Funds",1,"equity",,"Otros Fondos",,
"co_puc_339595",339595,"Other Other Funds",1,"equity",,"Otros Otros Fondos",,
"co_puc_340000",340000,"Surplus",0,"off_balance",,"Superavit",,
"co_puc_340500",340500,"Donations and Aid",0,"off_balance",,"Donaciones Y Auxilios",,
"co_puc_340505",340505,"Donations and Aid",1,"equity",,"Donaciones Y Auxilios",,
"co_puc_340595",340595,"Other Donations and Aid",1,"equity",,"Otros Donaciones Y Auxilios",,
"co_puc_350000",350000,"Surpluses And/Or Losses For The Year",0,"off_balance",,"Excedentes Y/O Perdidas Del Ejercicio",,
"co_puc_350500",350500,"Surpluses",0,"off_balance",,"Excedentes",,
"co_puc_350505",350505,"Surpluses",1,"equity",,"Excedentes",,
"co_puc_350595",350595,"Other Surpluses for the Year",1,"equity",,"Otros Excedentes Del Ejercicio",,
"co_puc_351000",351000,"Losses (Db)",0,"off_balance",,"Perdidas (Db)",,
"co_puc_351005",351005,"Losses (Db)",1,"equity",,"Perdidas (Db)",,
"co_puc_351095",351095,"Other Losses (Db) of the year",1,"equity",,"Otros Perdidas (Db) Del Ejercicio",,
"co_puc_360000",360000,"Accumulated Results for First-Time Adoption",0,"off_balance",,"Resultados Acumulados Por Adopcion Por Primera Vez",,
"co_puc_360500",360500,"Surpluses",0,"off_balance",,"Excedentes",,
"co_puc_360505",360505,"Surpluses",1,"equity",,"Excedentes",,
"co_puc_360595",360595,"Other Surpluses Accumulated Results for First-Time Adoption",1,"equity",,"Otros Excedentes Resultados Acumulados Por Adopcion Por Primera Vez",,
"co_puc_361000",361000,"Losses (Db)",0,"off_balance",,"Perdidas (Db)",,
"co_puc_361005",361005,"Losses (Db)",1,"equity",,"Perdidas (Db)",,
"co_puc_361095",361095,"Other Losses (Db)",1,"equity",,"Otros Perdidas (Db)",,
"co_puc_370000",370000,"Other Comprehensive Income",0,"off_balance",,"Otro Resultado Integral",,
"co_puc_370500",370500,"For Revaluation of Property, Plant and Equipment and Intangible Assets",0,"off_balance",,"Por Revaluacion De Propiedad, Planta Y Equipo Y Activos Intangibles",,
"co_puc_370505",370505,"For Revaluation of Property, Plant and Equipment and Intangible Assets",1,"equity",,"Por Revaluacion De Propiedad, Planta Y Equipo Y Activos Intangibles",,
"co_puc_370595",370595,"Others Due to Revaluation of Property, Plant and Equipment and Intangible Assets",1,"equity",,"Otros Por Revaluacion De Propiedad, Planta Y Equipo Y Activos Intangibles",,
"co_puc_371000",371000,"By New Measurements of Defined Benefit Plans",0,"off_balance",,"Por Nuevas Mediciones De Los Planes De Beneficios Definidos",,
"co_puc_371005",371005,"By New Measurements of Defined Benefit Plans",1,"equity",,"Por Nuevas Mediciones De Los Planes De Beneficios Definidos",,
"co_puc_371095",371095,"Others Due to New Measurements of Defined Benefit Plans",1,"equity",,"Otros Por Nuevas Mediciones De Los Planes De Beneficios Definidos",,
"co_puc_371500",371500,"Investments Measured at Fair Value",0,"off_balance",,"Inversiones Medidas A Valor Razonable",,
"co_puc_371505",371505,"Investments Measured at Fair Value - High and Medium Marketability",1,"equity",,"Inversiones Medidas A Valor Razonable - Alta Y Media Bursatilidad",,
"co_puc_371510",371510,"Investments Measured at Fair Value - Low Marketability",1,"equity",,"Inversiones Medidas A Valor Razonable - Baja Bursatilidad",,
"co_puc_372000",372000,"Due to Changes in the Fair Value of Hedging Instruments",0,"off_balance",,"Por Cambios En El Valor Razonable De Instrumentos De Cobertura",,
"co_puc_372005",372005,"Due to Changes in the Fair Value of Hedging Instruments",1,"equity",,"Por Cambios En El Valor Razonable De Instrumentos De Cobertura",,
"co_puc_372095",372095,"Others Due to Changes in the Fair Value of Hedging Instruments",1,"equity",,"Otros Por Cambios En El Valor Razonable De Instrumentos De Cobertura",,
"co_puc_372500",372500,"Due to Change in the Fair Value of Financial Liabilities That is Attributable to Changes in Credit Risk",0,"off_balance",,"Por Cambio En El Valor Razonable De Pasivos Financieros Que Sea Atribuible A Cambios En El Riesgo Crediticio",,
"co_puc_372505",372505,"Due to Change in the Fair Value of Financial Liabilities That is Attributable to Changes in Credit Risk",1,"equity",,"Por Cambio En El Valor Razonable De Pasivos Financieros Que Sea Atribuible A Cambios En El Riesgo Crediticio",,
"co_puc_372595",372595,"Others Due to Changes in the Fair Value of Financial Liabilities That Are Attributable to Changes in Credit Risk",1,"equity",,"Otros Por Cambio En El Valor Razonable De Pasivos Financieros Que Sea Atribuible A Cambios En El Riesgo Crediticio",,
"co_puc_373000",373000,"By Me��All of Patrimonial Participation",0,"off_balance",,"Por Me��Todo De Participacion Patrimonial",,
"co_puc_373005",373005,"By Equity Participation Method",1,"equity",,"Por Metodo De Participacion Patrimonial",,
"co_puc_373095",373095,"Others By Equity Participation Method",1,"equity",,"Otros Por Metodo De Participacion Patrimonial",,
"co_puc_373500",373500,"For investments in subsidiaries, associates, joint operations and joint businesses",0,"off_balance",,"Por Inversiones En Subsidiarias, Asociadas, Operaciones Conjuntas Y Negocios Conjuntos",,
"co_puc_373505",373505,"For investments in subsidiaries, associates, joint operations and joint businesses",1,"equity",,"Por Inversiones En Subsidiarias, Asociadas, Operaciones Conjuntas Y Negocios Conjuntos",,
"co_puc_373595",373595,"Others For Investments In Subsidiaries, Associates, Joint Operations And Joint Businesses",1,"equity",,"Otros Por Inversiones En Subsidiarias, Asociadas, Operaciones Conjuntas Y Negocios Conjuntos",,
"co_puc_374000",374000,"By Conversion of Operations or Businesses Abroad",0,"off_balance",,"Por Conversion De Operaciones O Negocios En El Extranjero",,
"co_puc_374005",374005,"By Conversion of Operations or Businesses Abroad",1,"equity",,"Por Conversion De Operaciones O Negocios En El Extranjero",,
"co_puc_374095",374095,"Others Due to Conversion of Operations or Businesses Abroad",1,"equity",,"Otros Por Conversion De Operaciones O Negocios En El Extranjero",,
"co_puc_374500",374500,"For Revaluation Of Assets For Right Of Use",0,"off_balance",,"Por Revaluacion De Activos Por Derecho De Uso",,
"co_puc_380000",380000,"Surpluses or Losses of Non-Controlling Interests",0,"off_balance",,"Excedentes O Perdidas Participaciones No Controladoras",,
"co_puc_380500",380500,"Surpluses",0,"off_balance",,"Excedentes",,
"co_puc_380505",380505,"Surpluses",1,"equity",,"Excedentes",,
"co_puc_380595",380595,"Surplus Non-Controlling Interests",1,"equity",,"Excedentes Participaciones No Controladoras",,
"co_puc_381000",381000,"Losses (Db)",0,"off_balance",,"Perdidas (Db)",,
"co_puc_381005",381005,"Losses (Db)",1,"equity",,"Perdidas (Db)",,
"co_puc_381095",381095,"Other Losses (Db) Non-Controlling Interests",1,"equity",,"Otros Perdidas (Db) Participaciones No Controladoras",,
"co_puc_390000",390000,"Results of past exercises",0,"off_balance",,"Resultados De Ejercicios Anteriores",,
"co_puc_390500",390500,"Surpluses",0,"off_balance",,"Excedentes",,
"co_puc_390505",390505,"Surpluses",1,"equity",,"Excedentes",,
"co_puc_390595",390595,"Other Surpluses Results from Previous Years",1,"equity",,"Otros Excedentes Resultados De Ejercicios Anteriores",,
"co_puc_391000",391000,"Losses (Db)",0,"off_balance",,"Perdidas (Db)",,
"co_puc_391005",391005,"Losses (Db)",1,"equity",,"Perdidas (Db)",,
"co_puc_391095",391095,"Other Losses (Db) Results of Previous Exercises",1,"equity",,"Otras Perdidas (Db) Resultados De Ejercicios Anteriores",,
"co_puc_400000",400000,"Income",0,"off_balance",,"Ingresos",,
"co_puc_410000",410000,"Income from the sale of goods and services",0,"off_balance",,"Ingresos Por Venta De Bienes Y Servicios",,
"co_puc_410500",410500,"Agriculture, Livestock, Hunting and Forestry",0,"off_balance",,"Agricultura, Ganaderia, Caza Y Silvicultura",,
"co_puc_410505",410505,"Cereal Cultivation",1,"income","1007:4001:K","Cultivo De Cereales",,
"co_puc_410510",410510,"Vegetable Crops, Legumes and Ornamental Plants",1,"income","1007:4001:K","Cultivos De Hortalizas, Legumbres Y Plantas Ornamentales",,
"co_puc_410515",410515,"Crops of Fruits, Nuts and Aromatic Plants",1,"income","1007:4001:K","Cultivos De Frutas, Nueces Y Plantas Aromaticas",,
"co_puc_410520",410520,"Coffee growing",1,"income","1007:4001:K","Cultivo De Cafe",,
"co_puc_410525",410525,"Flower Cultivation",1,"income","1007:4001:K","Cultivo De Flores",,
"co_puc_410530",410530,"Sugarcane Cultivation",1,"income","1007:4001:K","Cultivo De Ca�a De Azucar",,
"co_puc_410535",410535,"Cultivation of Cotton and Plants for Textile Material",1,"income","1007:4001:K","Cultivo De Algodon Y Plantas Para Material Textil",,
"co_puc_410540",410540,"Banana Farming",1,"income","1007:4001:K","Cultivo De Banano",,
"co_puc_410545",410545,"Other Agricultural Crops",1,"income","1007:4001:K","Otros Cultivos Agricolas",,
"co_puc_410550",410550,"Raising Sheep, Goats, Donkeys, Mules and Hinnies",1,"income","1007:4001:K","Cria De Ovejas, Cabras, Asnos, Mulas Y Burdeganos",,
"co_puc_410555",410555,"Horse and Beef Cattle Breeding.",1,"income","1007:4001:K","Cria De Ganado Caballar Y Vacuno.",,
"co_puc_410560",410560,"Poultry Production",1,"income","1007:4001:K","Produccion Avicola",,
"co_puc_410565",410565,"Breeding Other Animals",1,"income","1007:4001:K","Cria De Otros Animales",,
"co_puc_410570",410570,"Agricultural and Livestock Services",1,"income","1007:4001:K","Servicios Agricolas Y Ganaderos",,
"co_puc_410575",410575,"Hunting Activity",1,"income","1007:4001:K","Actividad De Caza",,
"co_puc_410580",410580,"Forestry Activity",1,"income","1007:4001:K","Actividad De Silvicultura",,
"co_puc_411000",411000,"Fishing",0,"off_balance",,"Pesca",,
"co_puc_411005",411005,"Fishing Activity",1,"income","1007:4001:K","Actividad De Pesca",,
"co_puc_411010",411010,"Exploitation of fish farms",1,"income","1007:4001:K","Explotacion De Criaderos De Peces",,
"co_puc_411095",411095,"Related Activities",1,"income","1007:4001:K","Actividades Conexas",,
"co_puc_411500",411500,"Exploitation of mines and quarries",0,"off_balance",,"Explotacion De Minas Y Canteras",,
"co_puc_411505",411505,"Coal",1,"income","1007:4001:K","Carbon",,
"co_puc_411510",411510,"Raw oil",1,"income","1007:4001:K","Petroleo Crudo",,
"co_puc_411512",411512,"Natural gas",1,"income","1007:4001:K","Gas Natural",,
"co_puc_411514",411514,"Services Related to Oil and Gas Extraction",1,"income","1007:4001:K","Servicios Relacionados Con Extraccion De Petroleo Y Gas",,
"co_puc_411515",411515,"Iron Minerals",1,"income","1007:4001:K","Minerales De Hierro",,
"co_puc_411520",411520,"Non-Ferrous Metalliferous Minerals",1,"income","1007:4001:K","Minerales Metaliferos No Ferrosos",,
"co_puc_411525",411525,"Stone, Sand and Clay",1,"income","1007:4001:K","Piedra, Arena Y Arcilla",,
"co_puc_411527",411527,"Gemstones",1,"income","1007:4001:K","Piedras Preciosas",,
"co_puc_411528",411528,"Precious metals",1,"income","1007:4001:K","Metales Preciosos",,
"co_puc_411530",411530,"Other Mines and Quarries",1,"income","1007:4001:K","Otras Minas Y Canteras",,
"co_puc_411532",411532,"Provision of Services Mining Sector",1,"income","1007:4001:K","Prestacion De Servicios Sector Minero",,
"co_puc_411595",411595,"Related Activities",1,"income","1007:4001:K","Actividades Conexas",,
"co_puc_412000",412000,"Manufacturing industries",0,"off_balance",,"Industrias Manufactureras",,
"co_puc_412001",412001,"Production and Processing of Meat and Meat Products",1,"income","1007:4001:K","Produccion Y Procesamiento De Carnes Y Productos Carnicos",,
"co_puc_412002",412002,"Fish Products",1,"income","1007:4001:K","Productos De Pescado",,
"co_puc_412003",412003,"Fruit, Legume and Vegetable Products",1,"income","1007:4001:K","Productos De Frutas, Legumbres Y Hortalizas",,
"co_puc_412004",412004,"Preparation of oils and fats",1,"income","1007:4001:K","Elaboracion De Aceites Y Grasas",,
"co_puc_412005",412005,"Production of dairy products",1,"income","1007:4001:K","Elaboracion De Productos Lacteos",,
"co_puc_412006",412006,"Manufacture of grain mill products",1,"income","1007:4001:K","Elaboracion De Productos De Molineria",,
"co_puc_412007",412007,"Preparation of starches and derivatives",1,"income","1007:4001:K","Elaboracion De Almidones Y Derivados",,
"co_puc_412008",412008,"Preparation of Animal Food",1,"income","1007:4001:K","Elaboracion De Alimentos Para Animales",,
"co_puc_412009",412009,"Preparation of products for bakery",1,"income","1007:4001:K","Elaboracion De Productos Para Panaderia",,
"co_puc_412010",412010,"Preparation of sugar and molasses",1,"income","1007:4001:K","Elaboracion De Azucar Y Melazas",,
"co_puc_412011",412011,"Preparation of cocoa, chocolate and confectionery",1,"income","1007:4001:K","Elaboracion De Cacao, Chocolate Y Confiteria",,
"co_puc_412012",412012,"Preparation of Pastas and Farinaceous Products",1,"income","1007:4001:K","Elaboracion De Pastas Y Productos Farinaceos",,
"co_puc_412013",412013,"Preparation of Coffee Products",1,"income","1007:4001:K","Elaboracion De Productos De Cafe",,
"co_puc_412014",412014,"Manufacture of other food products",1,"income","1007:4001:K","Elaboracion De Otros Productos Alimenticios",,
"co_puc_412015",412015,"Preparation of alcoholic beverages and ethyl alcohol",1,"income","1007:4001:K","Elaboracion De Bebidas Alcoholicas Y Alcohol Etilico",,
"co_puc_412016",412016,"Wine Making",1,"income","1007:4001:K","Elaboracion De Vinos",,
"co_puc_412017",412017,"Preparation of malted and malt beverages",1,"income","1007:4001:K","Elaboracion De Bebidas Malteadas Y De Malta",,
"co_puc_412018",412018,"Preparation of non-alcoholic beverages",1,"income","1007:4001:K","Elaboracion De Bebidas No Alcoholicas",,
"co_puc_412019",412019,"Manufacture of Tobacco Products",1,"income","1007:4001:K","Elaboracion De Productos De Tabaco",,
"co_puc_412020",412020,"Preparation and Spinning of Textile Fibers and Weaving",1,"income","1007:4001:K","Preparacion E Hilatura De Fibras Textiles Y Tejeduria",,
"co_puc_412021",412021,"Textile Product Finishing",1,"income","1007:4001:K","Acabado De Productos Textiles",,
"co_puc_412022",412022,"Manufacture of articles of textile materials",1,"income","1007:4001:K","Elaboracion De Articulos De Materiales Textiles",,
"co_puc_412023",412023,"Making of tapestries and rugs",1,"income","1007:4001:K","Elaboracion De Tapices Y Alfombras",,
"co_puc_412024",412024,"Preparation of ropes, twine, twine and nets",1,"income","1007:4001:K","Elaboracion De Cuerdas, Cordeles, Bramantes Y Redes",,
"co_puc_412025",412025,"Preparation of other textile products",1,"income","1007:4001:K","Elaboracion De Otros Productos Textiles",,
"co_puc_412026",412026,"Fabric Making",1,"income","1007:4001:K","Elaboracion De Tejidos",,
