id,name,account_id,display_name, - ,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
l10n_co_budgetary_position.niif_fin_828228,,828228,Otros Conceptos - Mora Mayor A 12 Meses Hasta 18 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828230,,828230,Otros Conceptos - Mora Mayor A 18 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828295,,828295,"Otra Calificación Créditos De Vivienda, Otras Garantías",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8283,"8283 - Calificación Créditos De Consumo, Garantía Idónea",8283,"Calificación Créditos De Consumo, Garantía Idónea",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828302,,828302,Capital - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828304,,828304,Capital - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828306,,828306,Capital - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828308,,828308,Capital - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828310,,828310,Capital - Mora Mayor A 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828312,,828312,Intereses - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828314,,828314,Intereses - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828316,,828316,Intereses - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828318,,828318,Intereses - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828320,,828320,Intereses - Mora Mayor A 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828322,,828322,Otros Conceptos - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828324,,828324,Otros Conceptos - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828326,,828326,Otros Conceptos - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828328,,828328,Otros Conceptos - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828330,,828330,Otros Conceptos - Mora Mayor A 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828395,,828395,"Otra Calificación Créditos De Consumo, Garantía Idónea",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8284,"8284 - Calificación Créditos De Consumo, Otras Garantías",8284,"Calificación Créditos De Consumo, Otras Garantías",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828402,,828402,Capital - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828404,,828404,Capital - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828406,,828406,Capital - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828408,,828408,Capital - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828410,,828410,Capital - Mora Mayor A 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828412,,828412,Intereses - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828414,,828414,Intereses - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828416,,828416,Intereses - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828418,,828418,Intereses - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828420,,828420,Intereses - Mora Mayor A 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828422,,828422,Otros Conceptos - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828424,,828424,Otros Conceptos - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828426,,828426,Otros Conceptos - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828428,,828428,Otros Conceptos - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828430,,828430,Otros Conceptos - Mora Mayor A 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828495,,828495,"Otra Calificación Créditos De Consumo, Otras Garantías",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8285,"8285 - Calificación Microcréditos, Garantía Idónea",8285,"Calificación Microcréditos, Garantía Idónea",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828502,,828502,Capital - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828504,,828504,Capital - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828506,,828506,Capital - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828508,,828508,Capital - Mora Mayor A 3 Meses Hasta 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828510,,828510,Capital - Mora Mayor A 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828512,,828512,Intereses - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828514,,828514,Intereses - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828516,,828516,Intereses - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828518,,828518,Intereses – Mora Mayor A 3 Meses Hasta 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828520,,828520,Intereses - Mora Mayor A 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828522,,828522,Otros Conceptos - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828524,,828524,Otros Conceptos - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828526,,828526,Otros Conceptos - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828528,,828528,Otros Conceptos - Mora Mayor A 3Meses Hasta 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828530,,828530,Otros Conceptos - Mora Mayor A 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828595,,828595,"Otra Calificación Microcréditos, Garantía Idónea",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8286,"8286 - Calificación Microcréditos, Otras Garantías",8286,"Calificación Microcréditos, Otras Garantías",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828602,,828602,Capital - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828604,,828604,Capital - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828606,,828606,Capital - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828608,,828608,Capital - Mora Mayor A 3 Meses Hasta 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828610,,828610,Capital - Mora Mayor A 4 Meses ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828612,,828612,Intereses - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828614,,828614,Intereses - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828616,,828616,Intereses - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828618,,828618,Intereses - Mora Mayor A 3 Meses Hasta 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828620,,828620,Intereses - Mora Mayor A 4 Meses ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828622,,828622,Otros Conceptos - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828624,,828624,Otros Conceptos - Mora Mayor A 1 Mes Hasta 2 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828626,,828626,Otros Conceptos - Mora Mayor A 2 Meses Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828628,,828628,Otros Conceptos - Mora Mayor A 3 Meses Hasta 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828630,,828630,Otros Conceptos - Mora Mayor A 4 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828695,,828695,"Otra Calificación Microcréditos, Otras Garantías",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8287,"8287 - Calificación Créditos Comerciales, Garantía Idónea",8287,"Calificación Créditos Comerciales, Garantía Idónea",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828702,,828702,Capital - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828704,,828704,Capital - Mora Mayor A 1 Mes Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828706,,828706,Capital - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828708,,828708,Capital - Mora Mayor A 6 Meses Hasta 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828710,,828710,Capital - Mora Mayor A 12 Meses ,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828712,,828712,Intereses - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828714,,828714,Intereses - Mora Mayor A 1 Mes Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828716,,828716,Intereses - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828718,,828718,Intereses - Mora Mayor A 6 Meses Hasta 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828720,,828720,Intereses - Mora Mayor A 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828722,,828722,Otros Conceptos - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828724,,828724,Otros Conceptos - Mora Mayor A 1 Mes Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828726,,828726,Otros Conceptos - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828728,,828728,Otros Conceptos - Mora Mayor A 6 Meses Hasta 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828730,,828730,Otros Conceptos - Mora Mayor A 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828795,,828795,"Otra Calificación Créditos Comerciales, Garantía Idónea",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8288,"8288 - Calificación Créditos Comerciales, Otras Garantías",8288,"Calificación Créditos Comerciales, Otras Garantías",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828802,,828802,Capital - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828804,,828804,Capital - Mora Mayor A 1 Mes Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828806,,828806,Capital - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828808,,828808,Capital - Mora Mayor A 6 Meses Hasta 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828810,,828810,Capital - Mora Mayor A 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828812,,828812,Intereses - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828814,,828814,Intereses - Mora Mayor A 1 Mes Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828816,,828816,Intereses - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828818,,828818,Intereses - Mora Mayor A 6 Meses Hasta 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828820,,828820,Intereses - Mora Mayor A 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828822,,828822,Otros Conceptos - Vigente Y Mora Hasta 1 Mes,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828824,,828824,Otros Conceptos Mora Mayor A 1 Mes Hasta 3 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828826,,828826,Otros Conceptos - Mora Mayor A 3 Meses Hasta 6 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828828,,828828,Otros Conceptos - Mora Mayor A 6 Meses Hasta 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828830,,828830,Otros Conceptos - Mora Mayor A 12 Meses,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_828895,,828895,"Otra Calificación Créditos Comerciales, Otras Garantías",,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8295,8295 - Otras Cuentas De Orden Acreedoras,8295,Otras Cuentas De Orden Acreedoras,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_829505,,829505,Otras Cuentas De Orden Acreedoras,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_829595,,829595,Otras Otras Cuentas De Orden Acreedoras,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_83,83 - Deudoras Por Contra,83,Deudoras Por Contra,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8305,8305 - Deudoras Por Contra (Cr),8305,Deudoras Por Contra (Cr),,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,830505,Deudoras Por Contra (Cr),,0,data_account_payable_off,chart_template_niif_financiero,
,,830595,Otras Deudoras Por Contra (Cr),,0,data_account_payable_off,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_84,84 - Acreedoras Por Contra,84,Acreedoras Por Contra,,0,account.data_account_off_sheet,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_fin_8405,8405 - Acreedoras Por Contra (Db),8405,Acreedoras Por Contra (Db),,0,account.data_account_off_sheet,chart_template_niif_financiero,
,,840505,Acreedoras Por Contra (Db),,0,data_account_receivable_off,chart_template_niif_financiero,
,,840595,Otras Acreedoras Por Contra (Db),,0,data_account_receivable_off,chart_template_niif_financiero,
l10n_co_budgetary_position.niif_sol_00,0 - Co Niff Solidario Root,0,Co Niff Solidario Root,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1,1 - Activo,1,Activo,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_11,11 - Efectivo Y Equivalente Al Efectivo,11,Efectivo Y Equivalente Al Efectivo,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1105,1105 - Caja,1105,Caja,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,110505,Caja General,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,
,,110510,Caja Menor,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1110,1110 - Bancos Y Otras Entidades Con Actividad Financiera,1110,Bancos Y Otras Entidades Con Actividad Financiera,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,111005,Bancos Comerciales,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,111010,Bancos Cooperativos,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,111015,Entidades Sector Solidario,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,111020,Entidades Del Exterior,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,111025,Otras Entidades,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
l10n_co_budgetary_position.niif_sol_1115,1115 - Equivalentes Al Efectivo (Compromiso De Pago),1115,Equivalentes Al Efectivo (Compromiso De Pago),,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,111505,"Depósitos A Corto Plazo, Clasificados Como Equivalentes Al Efectivo",group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,111510,"Inversiones A Corto Plazo, Clasificados Como Equivalentes Al Efectivo",group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,111515,Fondos Fiduciarios A La Vista,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
l10n_co_budgetary_position.niif_sol_1120,1120 - Efectivo De Uso Restringido Y/O Con Destinación Específica,1120,Efectivo De Uso Restringido Y/O Con Destinación Específica,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,112003,Fondo De Liquidez - Fondos Administrados Por Sociedades Fiduciarias,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112005,Fondo De Liquidez - Cuentas De Ahorro,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112006,Fondo De Liquidez - Fondos De Valores Administrados Por Sociedades Comisionistas De Bolsa,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112007,Fondo De Liquidez - Certificado De Depósito A Término,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112008,Fondo De Liquidez - Certificados De Ahorro A Término,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112010,Fondos Fiduciarios,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112015,Fondos Especiales - Fondos Sociales Y Mutuales,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112020,Fideicomiso Fondo De Reposición,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112025,Fideicomiso De Administración,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112030,Otros Fondos Especiales,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112035,Fondos De Cambio,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112040,Depósitos Entregados En Garantía,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
,,112045,Remesas En Trµnsito,group_fin_1_1_efe_equ,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1110_K
l10n_co_budgetary_position.niif_sol_1121,1121 - Fondo De Liquidez – Cuentas Corrientes,1121,Fondo De Liquidez – Cuentas Corrientes,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1123,1123 - Fondo De Liquidez - Fondos De Inversión Colectiva Administrados Por Sociedades Fiduciarias,1123,Fondo De Liquidez - Fondos De Inversión Colectiva Administrados Por Sociedades Fiduciarias,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1125,1125 - Fondo De Liquidez - Cuentas De Ahorro,1125,Fondo De Liquidez - Cuentas De Ahorro,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1126,1126 - Fondo De Liquidez - Fondos De Inversión Colectiva Administrados Por Sociedades Comisionistas De Bolsa,1126,Fondo De Liquidez - Fondos De Inversión Colectiva Administrados Por Sociedades Comisionistas De Bolsa,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1127,1127 - Fondo De Liquidez - Certificado De Depósito A Término,1127,Fondo De Liquidez - Certificado De Depósito A Término,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1128,1128 - Fondo De Liquidez - Certificados De Ahorro A Término,1128,Fondo De Liquidez - Certificados De Ahorro A Término,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_12,12 - Inversiones,12,Inversiones,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1203,1203 - Fondo De Liquidez,1203,Fondo De Liquidez,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,120305,"Títulos Emitidos Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120310,Certificado De Depósito A Término,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1201_K
,,120315,Fondos Administrados Por Sociedades Fiduciarias,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120320,Fondos De Valores Administrados Por Sociedades Comisionistas De Bolsa,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120325,Patrimonio Autónomo Administrado Por Sociedades Fiduciarias,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120399,Deterioro Inversiones Fondo De Liquidez (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1204,1204 - Inversiones Negociables En Títulos De Deuda,1204,Inversiones Negociables En Títulos De Deuda,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,120401,Títulos De Deuda Publica Interna Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120402,Títulos De Deuda Publica Externa Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120403,Otros Títulos De Deuda Publica,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120404,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogafin",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120405,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogacoop",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120406,Títulos Emitidos Por El Banco De La República,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120407,Bonos Hipotecarios,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
