"id","code","name","reconcile","account_type","name@es","group_id:id","tag:ids:id"
"co_puc_274550","274550","Loss in Valuation of Sold Options",1,"liability_current","Perdida En La Valoracion De Opciones Vendidas","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275000","275000","Derivative Financial Instruments for Market Value Hedging Purposes (Fair Value)",0,"off_balance","Instrumentos Financieros Derivados Con Fines De Cobertura De Valor De Mercado (Valor Razonable)",,
"co_puc_275005","275005","Rights in Forward Contracts (Db)",1,"liability_current","Derechos En Contratos Forward (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275010","275010","Obligations in Forward Contracts",1,"liability_current","Obligaciones En Contratos Forward","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275015","275015","Rights in Future Contracts (Db)",1,"liability_current","Derechos En Contratos Futuros (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275020","275020","Obligations in Future Contracts",1,"liability_current","Obligaciones En Contratos Futuros","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275025","275025","Rights in Swaps Contracts (Db)",1,"liability_current","Derechos En Contratos Swaps (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275030","275030","Obligations in Swaps Contracts (Db)",1,"liability_current","Obligaciones En Contratos Swaps (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275035","275035","Rights in Other Derivatives (Db)",1,"liability_current","Derechos En Otros Derivados (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275040","275040","Obligations in Other Derivatives",1,"liability_current","Obligaciones En Otros Derivados","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275045","275045","Premium Received in Options",1,"liability_current","Prima Recibida En Opciones","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275050","275050","Loss in Valuation of Sold Options",1,"liability_current","Perdida En La Valoracion De Opciones Vendidas","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275500","275500","Derivative Financial Instruments for Cash Flow Hedging Purposes",0,"off_balance","Instrumentos Financieros Derivados Con Fines De Cobertura De Flujos De Efectivo",,
"co_puc_275505","275505","Rights in Forward Contracts (Db)",1,"liability_current","Derechos En Contratos Forward (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275510","275510","Obligations in Forward Contracts",1,"liability_current","Obligaciones En Contratos Forward","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275515","275515","Rights in Future Contracts (Db)",1,"liability_current","Derechos En Contratos Futuros (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275520","275520","Obligations in Future Contracts",1,"liability_current","Obligaciones En Contratos Futuros","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275525","275525","Rights in Swaps Contracts (Db)",1,"liability_current","Derechos En Contratos Swaps (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275530","275530","Obligations in Swaps Contracts (Db)",1,"liability_current","Obligaciones En Contratos Swaps (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275535","275535","Rights in Other Derivatives (Db)",1,"liability_current","Derechos En Otros Derivados (Db)","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275540","275540","Obligations in Other Derivatives",1,"liability_current","Obligaciones En Otros Derivados","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275545","275545","Premium Received on Options",1,"liability_current","Prima Recibida En Opciones","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_275550","275550","Loss in Valuation of Sold Options",1,"liability_current","Perdida En La Valoracion De Opciones Vendidas","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276000","276000","Advances and Advances Received",0,"off_balance","Avances Y Anticipos Recibidos",,
"co_puc_276005","276005","Advances on Sales of Goods and Services",1,"liability_current","Anticipos Sobre Ventas De Bienes Y Servicios","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276015","276015","Advances on Agreements and Agreements",1,"liability_current","Anticipos Sobre Convenios Y Acuerdos","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276020","276020","Other Advances and Advances",1,"liability_current","Otros Avances Y Anticipos","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276500","276500","Deposits Received in Guarantee",0,"off_balance","Depositos Recibidos En Garantia",,
"co_puc_276505","276505","For Services",1,"liability_current","Para Servicios","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276510","276510","For Goods",1,"liability_current","Para Bienes","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276515","276515","Judicial Deposits",1,"liability_current","Depositos Judiciales","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276520","276520","About Inventories",1,"liability_current","Sobre Inventarios","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_276525","276525","Other Deposits",1,"liability_current","Otros Depositos","group_fin_2_5_fin_noc","1009:2206:N"
"co_puc_286500","286500","Provisions",0,"off_balance","Provisiones",,
"co_puc_280500","280500","Provisions for Restructuring Costs",0,"off_balance","Provisiones Por Costos De Reestructuracion",,
"co_puc_280505","280505","Provisions for Restructuring Costs",1,"liability_current","Provisiones Por Costos De Reestructuracion","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_280595","280595","Other Provisions for Restructuring Costs",1,"liability_current","Otros Provisiones Por Costos De Reestructuracion","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_281000","281000","Provisions for Legal Obligations",0,"off_balance","Provisiones Por Obligaciones Legales",,
"co_puc_281005","281005","Provisions for Legal Obligations",1,"liability_current","Provisiones Por Obligaciones Legales","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_281095","281095","Other Provisions for Legal Obligations",1,"liability_current","Otros Provisiones Por Obligaciones Legales","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_281500","281500","Provisions for Onerous Contracts",0,"off_balance","Provisiones Por Contratos Onerosos",,
"co_puc_281505","281505","Provisions for Onerous Contracts",1,"liability_current","Provisiones Por Contratos Onerosos","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_281595","281595","Other Provisions for Onerous Contracts",1,"liability_current","Otros Provisiones Por Contratos Onerosos","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_282000","282000","Provision of Fines, Sanctions, Litigation, Compensation and Demands",0,"off_balance","Provision Multas, Sanciones, Litigios, Indemnizaciones Y Demandas",,
"co_puc_282005","282005","Provision of Fines, Sanctions, Litigation, Compensation and Demands",1,"liability_current","Provision Multas, Sanciones, Litigios, Indemnizaciones Y Demandas","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_282095","282095","Others Provision Fines, Sanctions, Litigation, Compensation and Demands",1,"liability_current","Otros Provision Multas, Sanciones, Litigios, Indemnizaciones Y Demandas","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_282500","282500","Provision in Joint Operations",0,"off_balance","Provision En Operaciones Conjuntas",,
"co_puc_282505","282505","Provision in Joint Operations",1,"liability_current","Provision En Operaciones Conjuntas","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_282595","282595","Other Provision in Joint Operations",1,"liability_current","Otros Provision En Operaciones Conjuntas","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283000","283000","Provision for Dismantling Costs",0,"off_balance","Provision Por Costos De Desmantelamiento",,
"co_puc_283005","283005","Provision for Dismantling Costs",1,"liability_current","Provision Por Costos De Desmantelamiento","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283095","283095","Others Provision for Dismantling Costs",1,"liability_current","Otros Provision Por Costos De Desmantelamiento","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283100","283100","Provision for Post-Employment Employee Benefits",0,"off_balance","Provision Por Beneficios A Empleados Post-Empleo",,
"co_puc_283105","283105","Provision for Post-Employment Employee Benefits",1,"liability_current","Provision Por Beneficios A Empleados Post-Empleo","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283195","283195","Other Provision for Post-Employment Employee Benefits",1,"liability_current","Otros Provision Por Beneficios A Empleados Post-Empleo","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283200","283200","Provision for Long-Term Employee Benefits",0,"off_balance","Provision Por Beneficios A Empleados Largo Plazo",,
"co_puc_283205","283205","Provision for Long-Term Employee Benefits",1,"liability_current","Provision Por Beneficios A Empleados Largo Plazo","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283295","283295","Other Provision for Long-Term Employee Benefits",1,"liability_current","Otros Provision Por Beneficios A Empleados Largo Plazo","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283300","283300","Provisions for Guarantees",0,"off_balance","Provisiones Por Garantias",,
"co_puc_283305","283305","Provisions for Guarantees",1,"liability_current","Provisiones Por Garantias","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283395","283395","Other Provisions for Guarantees",1,"liability_current","Otros Provisiones Por Garantias","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283500","283500","Other Provisions",0,"off_balance","Otras Provisiones",,
"co_puc_283505","283505","Other Provisions",1,"liability_current","Otras Provisiones","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_283595","283595","Others Other Provisions",1,"liability_current","Otros Otras Provisiones","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_293500","293500","Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",0,"off_balance","Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta",,
"co_puc_290500","290500","Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",0,"off_balance","Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta",,
"co_puc_290505","290505","Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",1,"liability_current","Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_290595","290595","Other Liabilities Included in Disposal Groups of Assets Classified as Held for Sale",1,"liability_current","Otros Pasivos Incluidos En Grupos De Activos Para Su Disposicion Clasificados Como Mantenidos Para La Venta","group_fin_2_6_nof_cor","1009:2206:N"
"co_puc_390500","390500","Heritage",0,"off_balance","Patrimonio",,
"co_puc_310500","310500","Social capital",0,"off_balance","Capital Social",,
"co_puc_310500","310500","Temporarily Restricted Social Contributions",0,"off_balance","Aportes Sociales Temporalmente Restringidos",,
"co_puc_310505","310505","Ordinary Contributions",1,"equity","Aportes Ordinarios","group_fin_3_1_cap_emi",
"co_puc_310510","310510","Extraordinary Contributions",1,"equity","Aportes Extraordinarios","group_fin_3_1_cap_emi",
"co_puc_311000","311000","Minimum Non-Reducible Social Contributions",0,"off_balance","Aportes Sociales Minimos No Reducibles",,
"co_puc_311005","311005","Ordinary Contributions",1,"equity","Aportes Ordinarios","group_fin_3_1_cap_emi",
"co_puc_311010","311010","Amortized Contributions",1,"equity","Aportes Amortizados","group_fin_3_1_cap_emi",
"co_puc_311500","311500","Mutual Social Fund",0,"off_balance","Fondo Social Mutual",,
"co_puc_311505","311505","Fees or Social Contributions",1,"equity","Cuotas O Contribuciones Sociales","group_fin_3_1_cap_emi",
"co_puc_311510","311510","Positive Social Result",1,"equity","Resultado Social Positivo","group_fin_3_1_cap_emi",
"co_puc_321500","321500","Bookings",0,"off_balance","Reservas",,
"co_puc_320500","320500","Contribution Protection Reserve",0,"off_balance","Reserva Proteccion De Aportes",,
"co_puc_320505","320505","Contribution Protection Reserve",1,"equity","Reserva Proteccion De Aportes","group_fin_3_3_res_vas",
"co_puc_320595","320595","Other Contribution Protection Reserve",1,"equity","Otros Reserva Proteccion De Aportes","group_fin_3_3_res_vas",
"co_puc_321000","321000","Social Investment Reserve",0,"off_balance","Reserva De Inversion Social",,
"co_puc_321005","321005","Social Investment Reserve",1,"equity","Reserva De Inversion Social","group_fin_3_3_res_vas",
"co_puc_321095","321095","Others Social Investment Reserve",1,"equity","Otros Reserva De Inversion Social","group_fin_3_3_res_vas",
"co_puc_321500","321500","Assembly Reserve",0,"off_balance","Reserva De Asamblea",,
"co_puc_321505","321505","Assembly Reserve",1,"equity","Reserva De Asamblea","group_fin_3_3_res_vas",
"co_puc_321595","321595","Other Assembly Reserve",1,"equity","Otros Reserva De Asamblea","group_fin_3_3_res_vas",
"co_puc_322000","322000","Portfolio Protection Reserve",0,"off_balance","Reserva Proteccion Cartera",,
"co_puc_322005","322005","Portfolio Protection Reserve",1,"equity","Reserva Proteccion Cartera","group_fin_3_3_res_vas",
"co_puc_322095","322095","Others Reserve Protection Portfolio",1,"equity","Otros Reserva Proteccion Cartera","group_fin_3_3_res_vas",
"co_puc_322500","322500","Statutory Reserves",0,"off_balance","Reservas Estatutarias",,
"co_puc_322505","322505","Statutory Reserves",1,"equity","Reservas Estatutarias","group_fin_3_3_res_vas",
"co_puc_322595","322595","Other Statutory Reserves",1,"equity","Otros Reservas Estatutarias","group_fin_3_3_res_vas",
"co_puc_323000","323000","Mutual Fund Protection Reserve",0,"off_balance","Reserva Proteccion Fondo Mutual",,
"co_puc_323005","323005","Mutual Fund Protection Reserve",1,"equity","Reserva Proteccion Fondo Mutual","group_fin_3_3_res_vas",
"co_puc_323095","323095","Others Protection Reserve Mutual Fund",1,"equity","Otros Reserva Proteccion Fondo Mutual","group_fin_3_3_res_vas",
"co_puc_323500","323500","Reserve Due to Fiscal Provisions",0,"off_balance","Reserva Por Disposiciones Fiscales",,
"co_puc_323505","323505","Reserve Due to Fiscal Provisions",1,"equity","Reserva Por Disposiciones Fiscales","group_fin_3_3_res_vas",
"co_puc_323595","323595","Others Reserve Due to Fiscal Provisions",1,"equity","Otros Reserva Por Disposiciones Fiscales","group_fin_3_3_res_vas",
"co_puc_328000","328000","Other reserves",0,"off_balance","Otras Reservas",,
"co_puc_328005","328005","Other reserves",1,"equity","Otras Reservas","group_fin_3_4_otr_res",
"co_puc_328095","328095","Others Other Reservations",1,"equity","Otros Otras Reservas","group_fin_3_4_otr_res",
"co_puc_338000","338000","Specific Destination Funds",0,"off_balance","Fondos De Destinacion Especifica",,
"co_puc_330500","330500","Fund for Amortization of Contributions",0,"off_balance","Fondo Para Amortizacion De Aportes",,
"co_puc_330505","330505","Fund for Amortization of Contributions",1,"equity","Fondo Para Amortizacion De Aportes","group_fin_3_4_otr_res",
"co_puc_330595","330595","Other Funds for Amortization of Contributions",1,"equity","Otros Fondo Para Amortizacion De Aportes","group_fin_3_4_otr_res",
"co_puc_331000","331000","Fund for Revaluation of Contributions",0,"off_balance","Fondo Para Revalorizacion De Aportes",,
"co_puc_331005","331005","Fund for Revaluation of Contributions",1,"equity","Fondo Para Revalorizacion De Aportes","group_fin_3_4_otr_res",
"co_puc_331095","331095","Other Funds for Revaluation of Contributions",1,"equity","Otros Fondo Para Revalorizacion De Aportes","group_fin_3_4_otr_res",
"co_puc_332000","332000","Physical Infrastructure Fund",0,"off_balance","Fondo Para Infraestructura Fisica",,
"co_puc_332005","332005","Physical Infrastructure Fund",1,"equity","Fondo Para Infraestructura Fisica","group_fin_3_4_otr_res",
"co_puc_332095","332095","Other Funds for Physical Infrastructure",1,"equity","Otros Fondo Para Infraestructura Fisica","group_fin_3_4_otr_res",
"co_puc_332500","332500","Special Fund",0,"off_balance","Fondo Especial",,
"co_puc_332505","332505","Special Fund",1,"equity","Fondo Especial","group_fin_3_4_otr_res",
"co_puc_332595","332595","Other Special Fund",1,"equity","Otros Fondo Especial","group_fin_3_4_otr_res",
"co_puc_333000","333000","Capitalized Social Fund",0,"off_balance","Fondo Sociales Capitalizados",,
"co_puc_333005","333005","Capitalized Social Fund",1,"equity","Fondo Sociales Capitalizados","group_fin_3_4_otr_res",
"co_puc_333095","333095","Other Capitalized Social Funds",1,"equity","Otros Fondo Sociales Capitalizados","group_fin_3_4_otr_res",
"co_puc_333500","333500","Investment Funds",0,"off_balance","Fondos De Inversion",,
"co_puc_333505","333505","Investment Funds",1,"equity","Fondos De Inversion","group_fin_3_4_otr_res",
"co_puc_333595","333595","Other Investment Funds",1,"equity","Otros Fondos De Inversion","group_fin_3_4_otr_res",
"co_puc_334000","334000","Solidarity Business Development Fund",0,"off_balance","Fondo Desarrollo Empresarial Solidario",,
"co_puc_334005","334005","Solidarity Business Development Fund",1,"equity","Fondo Desarrollo Empresarial Solidario","group_fin_3_4_otr_res",
"co_puc_334095","334095","Other Solidarity Business Development Fund",1,"equity","Otros Fondo Desarrollo Empresarial Solidario","group_fin_3_4_otr_res",
"co_puc_339500","339500","Other Funds",0,"off_balance","Otros Fondos",,
"co_puc_339505","339505","Other Funds",1,"equity","Otros Fondos","group_fin_3_4_otr_res",
"co_puc_339595","339595","Other Other Funds",1,"equity","Otros Otros Fondos","group_fin_3_4_otr_res",
"co_puc_349500","349500","Surplus",0,"off_balance","Superavit",,
"co_puc_340500","340500","Donations and Aid",0,"off_balance","Donaciones Y Auxilios",,
"co_puc_340505","340505","Donations and Aid",1,"equity","Donaciones Y Auxilios","group_fin_3_2_sup_rev",
"co_puc_340595","340595","Other Donations and Aid",1,"equity","Otros Donaciones Y Auxilios","group_fin_3_2_sup_rev",
"co_puc_350500","350500","Surpluses And/Or Losses For The Year",0,"off_balance","Excedentes Y/O Perdidas Del Ejercicio",,
"co_puc_350500","350500","Surpluses",0,"off_balance","Excedentes",,
"co_puc_350505","350505","Surpluses",1,"equity","Excedentes","group_fin_3_2_sup_rev",
"co_puc_350595","350595","Other Surpluses for the Year",1,"equity","Otros Excedentes Del Ejercicio","group_fin_3_2_sup_rev",
"co_puc_351000","351000","Losses (Db)",0,"off_balance","Perdidas (Db)",,
"co_puc_351005","351005","Losses (Db)",1,"equity","Perdidas (Db)","group_fin_3_2_sup_rev",
"co_puc_351095","351095","Other Losses (Db) of the year",1,"equity","Otros Perdidas (Db) Del Ejercicio","group_fin_3_2_sup_rev",
"co_puc_361000","361000","Accumulated Results for First-Time Adoption",0,"off_balance","Resultados Acumulados Por Adopcion Por Primera Vez",,
"co_puc_360500","360500","Surpluses",0,"off_balance","Excedentes",,
"co_puc_360505","360505","Surpluses",1,"equity","Excedentes","group_fin_3_9_pyg_acu",
"co_puc_360595","360595","Other Surpluses Accumulated Results for First-Time Adoption",1,"equity","Otros Excedentes Resultados Acumulados Por Adopcion Por Primera Vez","group_fin_3_9_pyg_acu",
"co_puc_361000","361000","Losses (Db)",0,"off_balance","Perdidas (Db)",,
"co_puc_361005","361005","Losses (Db)",1,"equity","Perdidas (Db)","group_fin_3_9_pyg_acu",
"co_puc_361095","361095","Other Losses (Db)",1,"equity","Otros Perdidas (Db)","group_fin_3_9_pyg_acu",
"co_puc_371000","371000","Other Comprehensive Income",0,"off_balance","Otro Resultado Integral",,
"co_puc_370500","370500","For Revaluation of Property, Plant and Equipment and Intangible Assets",0,"off_balance","Por Revaluacion De Propiedad, Planta Y Equipo Y Activos Intangibles",,
"co_puc_370505","370505","For Revaluation of Property, Plant and Equipment and Intangible Assets",1,"equity","Por Revaluacion De Propiedad, Planta Y Equipo Y Activos Intangibles","group_fin_3_9_pyg_acu",
"co_puc_370595","370595","Others Due to Revaluation of Property, Plant and Equipment and Intangible Assets",1,"equity","Otros Por Revaluacion De Propiedad, Planta Y Equipo Y Activos Intangibles","group_fin_3_9_pyg_acu",
"co_puc_371000","371000","By New Measurements of Defined Benefit Plans",0,"off_balance","Por Nuevas Mediciones De Los Planes De Beneficios Definidos",,
"co_puc_371005","371005","By New Measurements of Defined Benefit Plans",1,"equity","Por Nuevas Mediciones De Los Planes De Beneficios Definidos","group_fin_3_9_pyg_acu",
"co_puc_371095","371095","Others Due to New Measurements of Defined Benefit Plans",1,"equity","Otros Por Nuevas Mediciones De Los Planes De Beneficios Definidos","group_fin_3_9_pyg_acu",
"co_puc_371500","371500","Investments Measured at Fair Value",0,"off_balance","Inversiones Medidas A Valor Razonable",,
"co_puc_371505","371505","Investments Measured at Fair Value - High and Medium Marketability",1,"equity","Inversiones Medidas A Valor Razonable - Alta Y Media Bursatilidad","group_fin_3_9_pyg_acu",
"co_puc_371510","371510","Investments Measured at Fair Value - Low Marketability",1,"equity","Inversiones Medidas A Valor Razonable - Baja Bursatilidad","group_fin_3_9_pyg_acu",
"co_puc_372000","372000","Due to Changes in the Fair Value of Hedging Instruments",0,"off_balance","Por Cambios En El Valor Razonable De Instrumentos De Cobertura",,
"co_puc_372005","372005","Due to Changes in the Fair Value of Hedging Instruments",1,"equity","Por Cambios En El Valor Razonable De Instrumentos De Cobertura","group_fin_3_9_pyg_acu",
"co_puc_372095","372095","Others Due to Changes in the Fair Value of Hedging Instruments",1,"equity","Otros Por Cambios En El Valor Razonable De Instrumentos De Cobertura","group_fin_3_9_pyg_acu",
"co_puc_372500","372500","Due to Change in the Fair Value of Financial Liabilities That is Attributable to Changes in Credit Risk",0,"off_balance","Por Cambio En El Valor Razonable De Pasivos Financieros Que Sea Atribuible A Cambios En El Riesgo Crediticio",,
"co_puc_372505","372505","Due to Change in the Fair Value of Financial Liabilities That is Attributable to Changes in Credit Risk",1,"equity","Por Cambio En El Valor Razonable De Pasivos Financieros Que Sea Atribuible A Cambios En El Riesgo Crediticio","group_fin_3_9_pyg_acu",
"co_puc_372595","372595","Others Due to Changes in the Fair Value of Financial Liabilities That Are Attributable to Changes in Credit Risk",1,"equity","Otros Por Cambio En El Valor Razonable De Pasivos Financieros Que Sea Atribuible A Cambios En El Riesgo Crediticio","group_fin_3_9_pyg_acu",
"co_puc_373000","373000","By Me¬êAll of Patrimonial Participation",0,"off_balance","Por Me¬êTodo De Participacion Patrimonial",,
"co_puc_373005","373005","By Equity Participation Method",1,"equity","Por Metodo De Participacion Patrimonial","group_fin_3_9_pyg_acu",
"co_puc_373095","373095","Others By Equity Participation Method",1,"equity","Otros Por Metodo De Participacion Patrimonial","group_fin_3_9_pyg_acu",
"co_puc_373500","373500","For investments in subsidiaries, associates, joint operations and joint businesses",0,"off_balance","Por Inversiones En Subsidiarias, Asociadas, Operaciones Conjuntas Y Negocios Conjuntos",,
"co_puc_373505","373505","For investments in subsidiaries, associates, joint operations and joint businesses",1,"equity","Por Inversiones En Subsidiarias, Asociadas, Operaciones Conjuntas Y Negocios Conjuntos","group_fin_3_9_pyg_acu",
"co_puc_373595","373595","Others For Investments In Subsidiaries, Associates, Joint Operations And Joint Businesses",1,"equity","Otros Por Inversiones En Subsidiarias, Asociadas, Operaciones Conjuntas Y Negocios Conjuntos","group_fin_3_9_pyg_acu",
"co_puc_374000","374000","By Conversion of Operations or Businesses Abroad",0,"off_balance","Por Conversion De Operaciones O Negocios En El Extranjero",,
"co_puc_374005","374005","By Conversion of Operations or Businesses Abroad",1,"equity","Por Conversion De Operaciones O Negocios En El Extranjero","group_fin_3_9_pyg_acu",
"co_puc_374095","374095","Others Due to Conversion of Operations or Businesses Abroad",1,"equity","Otros Por Conversion De Operaciones O Negocios En El Extranjero","group_fin_3_9_pyg_acu",
"co_puc_374500","374500","For Revaluation Of Assets For Right Of Use",0,"off_balance","Por Revaluacion De Activos Por Derecho De Uso",,
"co_puc_384500","384500","Surpluses or Losses of Non-Controlling Interests",0,"off_balance","Excedentes O Perdidas Participaciones No Controladoras",,
"co_puc_380500","380500","Surpluses",0,"off_balance","Excedentes",,
"co_puc_380505","380505","Surpluses",1,"equity","Excedentes","group_fin_3_9_res_eje",
"co_puc_380595","380595","Surplus Non-Controlling Interests",1,"equity","Excedentes Participaciones No Controladoras","group_fin_3_9_res_eje",
"co_puc_381000","381000","Losses (Db)",0,"off_balance","Perdidas (Db)",,
"co_puc_381005","381005","Losses (Db)",1,"equity","Perdidas (Db)","group_fin_3_9_res_eje",
"co_puc_381095","381095","Other Losses (Db) Non-Controlling Interests",1,"equity","Otros Perdidas (Db) Participaciones No Controladoras","group_fin_3_9_res_eje",
"co_puc_391000","391000","Results of past exercises",0,"off_balance","Resultados De Ejercicios Anteriores",,
"co_puc_390500","390500","Surpluses",0,"off_balance","Excedentes",,
"co_puc_390505","390505","Surpluses",1,"equity","Excedentes","group_fin_3_9_res_eje",
"co_puc_390595","390595","Other Surpluses Results from Previous Years",1,"equity","Otros Excedentes Resultados De Ejercicios Anteriores","group_fin_3_9_res_eje",
"co_puc_391000","391000","Losses (Db)",0,"off_balance","Perdidas (Db)",,
"co_puc_391005","391005","Losses (Db)",1,"equity","Perdidas (Db)","group_fin_3_9_res_eje",
"co_puc_391095","391095","Other Losses (Db) Results of Previous Exercises",1,"equity","Otras Perdidas (Db) Resultados De Ejercicios Anteriores","group_fin_3_9_res_eje",
"co_puc_491000","491000","Income",0,"off_balance","Ingresos",,
"co_puc_411000","411000","Income from the sale of goods and services",0,"off_balance","Ingresos Por Venta De Bienes Y Servicios",,
"co_puc_410500","410500","Agriculture, Livestock, Hunting and Forestry",0,"off_balance","Agricultura, Ganaderia, Caza Y Silvicultura",,
"co_puc_410505","410505","Cereal Cultivation",1,"income","Cultivo De Cereales","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410510","410510","Vegetable Crops, Legumes and Ornamental Plants",1,"income","Cultivos De Hortalizas, Legumbres Y Plantas Ornamentales","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410515","410515","Crops of Fruits, Nuts and Aromatic Plants",1,"income","Cultivos De Frutas, Nueces Y Plantas Aromaticas","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410520","410520","Coffee growing",1,"income","Cultivo De Cafe","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410525","410525","Flower Cultivation",1,"income","Cultivo De Flores","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410530","410530","Sugarcane Cultivation",1,"income","Cultivo De Caña De Azucar","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410535","410535","Cultivation of Cotton and Plants for Textile Material",1,"income","Cultivo De Algodon Y Plantas Para Material Textil","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410540","410540","Banana Farming",1,"income","Cultivo De Banano","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410545","410545","Other Agricultural Crops",1,"income","Otros Cultivos Agricolas","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410550","410550","Raising Sheep, Goats, Donkeys, Mules and Hinnies",1,"income","Cria De Ovejas, Cabras, Asnos, Mulas Y Burdeganos","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410555","410555","Horse and Beef Cattle Breeding.",1,"income","Cria De Ganado Caballar Y Vacuno.","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410560","410560","Poultry Production",1,"income","Produccion Avicola","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410565","410565","Breeding Other Animals",1,"income","Cria De Otros Animales","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410570","410570","Agricultural and Livestock Services",1,"income","Servicios Agricolas Y Ganaderos","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410575","410575","Hunting Activity",1,"income","Actividad De Caza","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_410580","410580","Forestry Activity",1,"income","Actividad De Silvicultura","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_411000","411000","Fishing",0,"off_balance","Pesca",,
"co_puc_411005","411005","Fishing Activity",1,"income","Actividad De Pesca","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_411010","411010","Exploitation of fish farms",1,"income","Explotacion De Criaderos De Peces","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_411095","411095","Related Activities",1,"income","Actividades Conexas","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_411500","411500","Exploitation of mines and quarries",0,"off_balance","Explotacion De Minas Y Canteras",,
"co_puc_411505","411505","Coal",1,"income","Carbon","group_fin_4_1_ing_ord","1007:4001:K"
"co_puc_411510","411510","Raw oil",1,"income","Petroleo Crudo","group_fin_4_1_ing_ord","1007:4001:K"
